samples,acc,prec,rec,fpr,ngrams
239270,0.848,0.9979674796747967,0.764797507788162,0.002793296089385475,3.0
240270,0.864,0.9955156950672646,0.7681660899653979,0.004739336492890996,3.0
241270,0.859,1.0,0.7530647985989493,0.0,3.0
242270,0.833,0.9958592132505176,0.7445820433436533,0.005649717514124294,3.0
243270,0.892,1.0,0.7911025145067698,0.0,3.0
244270,0.826,0.9972972972972973,0.6808118081180812,0.002183406113537118,3.0
245270,0.868,0.9956803455723542,0.7800338409475466,0.004889975550122249,3.0
246270,0.885,1.0,0.7718253968253969,0.0,3.0
247270,0.825,0.9958932238193019,0.7370820668693009,0.005847953216374269,3.0
248270,0.841,0.9971590909090909,0.6895874263261297,0.002036659877800407,3.0
249270,0.888,1.0,0.7695473251028807,0.0,3.0
250270,0.84,1.0,0.7122302158273381,0.0,3.0
251270,0.882,1.0,0.8084415584415584,0.0,3.0
252270,0.848,1.0,0.7370242214532872,0.0,3.0
253270,0.823,1.0,0.696917808219178,0.0,3.0
254270,0.809,0.9976303317535545,0.6890343698854338,0.002570694087403599,3.0
255270,0.804,1.0,0.6423357664233577,0.0,3.0
256270,0.802,1.0,0.7268965517241379,0.0,3.0
257270,0.822,1.0,0.7420289855072464,0.0,3.0
258270,0.859,1.0,0.7733118971061094,0.0,3.0
259270,0.803,0.9981481481481481,0.7333333333333333,0.0037735849056603774,3.0
260270,0.861,1.0,0.8066759388038943,0.0,3.0
261270,0.872,0.9982300884955753,0.8162083936324168,0.003236245954692557,3.0
262270,0.849,1.0,0.7973154362416107,0.0,3.0
263270,0.813,0.9965397923875432,0.7568988173455979,0.008368200836820083,3.0
264270,0.854,0.9962049335863378,0.7847533632286996,0.006042296072507553,3.0
265270,0.875,0.9913644214162349,0.8270893371757925,0.016339869281045753,3.0
266270,0.852,0.9965576592082617,0.7986206896551724,0.007272727272727273,3.0
267270,0.8753799392097265,0.9965217391304347,0.8256484149855908,0.006825938566552901,3.0
0,1.0,0.0,0.0,0.0,4.0
10,0.55,0.0,0.0,0.0,4.0
30,0.925,1.0,0.8235294117647058,0.0,4.0
70,0.8125,1.0,0.5588235294117647,0.0,4.0
150,0.8375,1.0,0.5272727272727272,0.0,4.0
310,0.853125,1.0,0.5948275862068966,0.0,4.0
630,0.8953125,1.0,0.6940639269406392,0.0,4.0
1270,0.881,1.0,0.6766304347826086,0.0,4.0
2270,0.916,1.0,0.7586206896551724,0.0,4.0
3270,0.925,1.0,0.782608695652174,0.0,4.0
4270,0.935,1.0,0.8137535816618912,0.0,4.0
5270,0.952,1.0,0.8620689655172413,0.0,4.0
6270,0.964,1.0,0.8994413407821229,0.0,4.0
7270,0.97,1.0,0.9182561307901907,0.0,4.0
8270,0.963,1.0,0.8930635838150289,0.0,4.0
9270,0.965,1.0,0.901685393258427,0.0,4.0
10270,0.692,1.0,0.35833333333333334,0.0,4.0
11270,0.497,1.0,0.2285276073619632,0.0,4.0
12270,0.585,0.9955555555555555,0.3510971786833856,0.0027624309392265192,4.0
13270,0.634,0.9884615384615385,0.41451612903225804,0.007894736842105263,4.0
14270,0.648,1.0,0.4430379746835443,0.0,4.0
15270,0.68,0.9970149253731343,0.5114854517611026,0.002881844380403458,4.0
16270,0.689,0.9970588235294118,0.522342064714946,0.002849002849002849,4.0
17270,0.735,0.9973333333333333,0.5862068965517241,0.0027624309392265192,4.0
18270,0.74,1.0,0.5853269537480064,0.0,4.0
19270,0.757,0.9946949602122016,0.6087662337662337,0.005208333333333333,4.0
20270,0.77,1.0,0.6400625978090767,0.0,4.0
21270,0.778,1.0,0.6595092024539877,0.0,4.0
22270,0.804,1.0,0.6961240310077519,0.0,4.0
23270,0.819,1.0,0.7037643207855974,0.0,4.0
24270,0.816,0.9977578475336323,0.7085987261146497,0.002688172043010753,4.0
25270,0.834,1.0,0.7394034536891679,0.0,4.0
26270,0.803,0.9978213507625272,0.7003058103975535,0.002890173410404624,4.0
27270,0.873,1.0,0.7890365448504983,0.0,4.0
28270,0.859,1.0,0.7699836867862969,0.0,4.0
29270,0.851,1.0,0.7675507020280812,0.0,4.0
30270,0.873,0.9981024667931688,0.8067484662576687,0.0028735632183908046,4.0
31270,0.877,0.9981203007518797,0.8131699846860643,0.002881844380403458,4.0
32270,0.878,0.9980430528375733,0.8082408874801902,0.0027100271002710027,4.0
33270,0.881,1.0,0.8036303630363036,0.0,4.0
34270,0.907,1.0,0.8558139534883721,0.0,4.0
35270,0.887,0.9980353634577603,0.8193548387096774,0.002631578947368421,4.0
36270,0.895,0.9963436928702011,0.8410493827160493,0.005681818181818182,4.0
37270,0.896,0.996316758747698,0.8413685847589425,0.0056022408963585435,4.0
38270,0.905,0.9945750452079566,0.8566978193146417,0.008379888268156424,4.0
39270,0.903,0.9962049335863378,0.8467741935483871,0.005263157894736842,4.0
40270,0.935,0.9947368421052631,0.9014308426073132,0.008086253369272238,4.0
41270,0.927,0.99644128113879,0.8874801901743264,0.005420054200542005,4.0
42270,0.938,1.0,0.8990228013029316,0.0,4.0
43270,0.932,0.9965635738831615,0.8978328173374613,0.005649717514124294,4.0
44270,0.933,0.9929328621908127,0.8992,0.010666666666666666,4.0
45270,0.936,0.9946714031971581,0.9017713365539453,0.0079155672823219,4.0
46270,0.932,0.9882154882154882,0.9058641975308642,0.019886363636363636,4.0
47270,0.941,1.0,0.9078125,0.0,4.0
48270,0.956,0.9948364888123924,0.9337641357027464,0.007874015748031496,4.0
49270,0.943,0.9915966386554622,0.9190031152647975,0.013966480446927373,4.0
50270,0.947,0.9913941480206541,0.9230769230769231,0.013297872340425532,4.0
51270,0.933,0.9982078853046595,0.8940609951845907,0.002652519893899204,4.0
52270,0.947,0.9967213114754099,0.9226100151745068,0.005865102639296188,4.0
53270,0.936,0.9928698752228164,0.9027552674230146,0.010443864229765013,4.0
54270,0.941,0.9914383561643836,0.9146919431279621,0.013623978201634877,4.0
55270,0.949,0.9936102236421726,0.929745889387145,0.012084592145015106,4.0
56270,0.955,0.9931856899488927,0.9342948717948718,0.010638297872340425,4.0
57270,0.944,0.9931153184165232,0.9173290937996821,0.01078167115902965,4.0
58270,0.954,0.9898132427843803,0.9357945425361156,0.015915119363395226,4.0
59270,0.962,0.9967479674796748,0.9445300462249615,0.005698005698005698,4.0
60270,0.953,0.9914236706689536,0.932258064516129,0.013157894736842105,4.0
61270,0.952,0.996551724137931,0.9262820512820513,0.005319148936170213,4.0
62270,0.894,0.9867768595041322,0.8589928057553957,0.02622950819672131,4.0
63270,0.851,0.9857549857549858,0.8327316486161251,0.05917159763313609,4.0
64270,0.843,0.9985693848354793,0.8173302107728337,0.00684931506849315,4.0
65270,0.88,0.9915966386554622,0.8613138686131386,0.033707865168539325,4.0
66270,0.93,0.9900142653352354,0.916776750330251,0.02880658436213992,4.0
67270,0.932,0.9806896551724138,0.9294117647058824,0.059574468085106386,4.0
68270,0.888,0.9886845827439887,0.8704856787048568,0.04060913705583756,4.0
69270,0.936,0.9880774962742176,0.9221140472878998,0.028469750889679714,4.0
70270,0.941,0.9920529801324504,0.9339152119700748,0.030303030303030304,4.0
71270,0.872,0.9744680851063829,0.8619824341279799,0.08866995073891626,4.0
72270,0.914,0.9788961038961039,0.8920118343195266,0.040123456790123455,4.0
73270,0.925,0.9815950920245399,0.9103840682788051,0.04040404040404041,4.0
74270,0.894,0.978441127694859,0.8638360175695461,0.04100946372239748,4.0
75270,0.908,0.982274741506647,0.8926174496644296,0.047058823529411764,4.0
76270,0.895,0.9898132427843803,0.8548387096774194,0.018867924528301886,4.0
77270,0.934,0.982174688057041,0.9077429983525536,0.02544529262086514,4.0
78270,0.894,0.9865771812080537,0.8571428571428571,0.025477707006369428,4.0
79270,0.909,0.9692898272552783,0.8706896551724138,0.0380952380952381,4.0
80270,0.917,0.9777777777777777,0.8705035971223022,0.024774774774774775,4.0
81270,0.924,0.9773755656108597,0.8674698795180723,0.0199203187250996,4.0
82270,0.927,0.98559670781893,0.8788990825688073,0.015384615384615385,4.0
83270,0.91,0.9595687331536388,0.8259860788863109,0.026362038664323375,4.0
84270,0.898,0.9776674937965261,0.8090349075975359,0.017543859649122806,4.0
85270,0.912,0.9784615384615385,0.7969924812030075,0.011647254575707155,4.0
86270,0.898,0.9773462783171522,0.760705289672544,0.011608623548922056,4.0
87270,0.935,0.9578313253012049,0.7327188940092166,0.008939974457215836,4.0
88270,0.945,0.43478260869565216,0.19230769230769232,0.013713080168776372,4.0
89270,0.942,0.9473684210526315,0.6293706293706294,0.005834305717619603,4.0
90270,0.936,0.946236559139785,0.5986394557823129,0.005861664712778429,4.0
91270,0.931,0.9841269841269841,0.6492146596858639,0.002472187886279357,4.0
92270,0.934,0.9871794871794872,0.5422535211267606,0.0011655011655011655,4.0
93270,0.919,0.9781021897810219,0.6320754716981132,0.0038071065989847717,4.0
94270,0.84,0.9834710743801653,0.6040609137055838,0.006600660066006601,4.0
95270,0.922,0.9456521739130435,0.54375,0.005952380952380952,4.0
96270,0.814,0.9948186528497409,0.5092838196286472,0.0016051364365971107,4.0
97270,0.779,1.0,0.5914972273567468,0.0,4.0
98270,0.852,0.9949748743718593,0.5739130434782609,0.0015267175572519084,4.0
99270,0.757,1.0,0.5299806576402321,0.0,4.0
100270,0.889,1.0,0.6890756302521008,0.0,4.0
101270,0.874,0.993103448275862,0.5353159851301115,0.0013679890560875513,4.0
102270,0.804,0.9961389961389961,0.5695364238410596,0.0018281535648994515,4.0
103270,0.919,1.0,0.6142857142857143,0.0,4.0
104270,0.859,0.9701492537313433,0.31862745098039214,0.002512562814070352,4.0
105270,0.88,0.9926470588235294,0.531496062992126,0.0013404825737265416,4.0
106270,0.665,1.0,0.46570972886762363,0.0,4.0
107270,0.903,0.9482758620689655,0.3691275167785235,0.0035252643948296123,4.0
108270,0.901,0.9777777777777777,0.4756756756756757,0.00245398773006135,4.0
109270,0.741,0.9768211920529801,0.5393053016453382,0.01545253863134658,4.0
110270,0.777,0.972,0.5294117647058824,0.012939001848428836,4.0
111270,0.703,0.9893992932862191,0.4878048780487805,0.007042253521126761,4.0
112270,0.769,0.9965635738831615,0.5576923076923077,0.0020833333333333333,4.0
113270,0.732,1.0,0.4693069306930693,0.0,4.0
114270,0.763,0.9936708860759493,0.3994910941475827,0.0016474464579901153,4.0
115270,0.643,1.0,0.38128249566724437,0.0,4.0
116270,0.747,1.0,0.35294117647058826,0.0,4.0
117270,0.743,0.9962546816479401,0.5095785440613027,0.0020920502092050207,4.0
118270,0.787,0.9970501474926253,0.6145454545454545,0.0022222222222222222,4.0
119270,0.861,0.9906103286384976,0.6063218390804598,0.003067484662576687,4.0
120270,0.825,1.0,0.5679012345679012,0.0,4.0
121270,0.796,1.0,0.5321100917431193,0.0,4.0
122270,0.853,0.9815950920245399,0.5263157894736842,0.004310344827586207,4.0
123270,0.708,1.0,0.49828178694158076,0.0,4.0
124270,0.837,0.9956140350877193,0.583547557840617,0.0016366612111292963,4.0
125270,0.663,1.0,0.4229452054794521,0.0,4.0
126270,0.806,0.9952380952380953,0.5199004975124378,0.0016722408026755853,4.0
127270,0.827,0.9865771812080537,0.46226415094339623,0.002932551319648094,4.0
128270,0.827,0.9959514170040485,0.5885167464114832,0.001718213058419244,4.0
129270,0.842,1.0,0.5741239892183289,0.0,4.0
130270,0.712,1.0,0.5813953488372093,0.0,4.0
131270,0.734,0.9978586723768736,0.6374829001367989,0.0037174721189591076,4.0
132270,0.616,1.0,0.4803788903924222,0.0,4.0
133270,0.645,1.0,0.522207267833109,0.0,4.0
134270,0.736,1.0,0.5796178343949044,0.0,4.0
135270,0.711,1.0,0.6207349081364829,0.0,4.0
136270,0.667,1.0,0.58375,0.0,4.0
137270,0.711,1.0,0.6002766251728907,0.0,4.0
138270,0.63,0.9974025974025974,0.5099601593625498,0.004048582995951417,4.0
139270,0.681,1.0,0.5987421383647799,0.0,4.0
140270,0.569,1.0,0.538543897216274,0.0,4.0
141270,0.696,1.0,0.6681222707423581,0.0,4.0
142270,0.729,1.0,0.7132275132275132,0.0,4.0
143270,0.596,1.0,0.5632432432432433,0.0,4.0
144270,0.676,1.0,0.6470588235294118,0.0,4.0
145270,0.704,1.0,0.6662908680947013,0.0,4.0
146270,0.689,1.0,0.6608505997818975,0.0,4.0
147270,0.702,1.0,0.6764386536373507,0.0,4.0
148270,0.696,1.0,0.6644591611479028,0.0,4.0
149270,0.642,1.0,0.6243441762854145,0.0,4.0
150270,0.705,1.0,0.6740331491712708,0.0,4.0
151270,0.601,1.0,0.5737179487179487,0.0,4.0
152270,0.602,1.0,0.5645514223194749,0.0,4.0
153270,0.672,1.0,0.6234213547646383,0.0,4.0
154270,0.746,0.9982608695652174,0.694074969770254,0.005780346820809248,4.0
155270,0.624,0.9607843137254902,0.28433268858800775,0.012422360248447204,4.0
156270,0.629,0.9957983193277311,0.3904448105436573,0.002544529262086514,4.0
157270,0.661,0.9843260188087775,0.4845679012345679,0.014204545454545454,4.0
158270,0.687,0.9969604863221885,0.5125,0.002777777777777778,4.0
159270,0.726,0.9924433249370277,0.5924812030075188,0.008955223880597015,4.0
160270,0.76,0.9976076555023924,0.635670731707317,0.0029069767441860465,4.0
161270,0.773,0.9976905311778291,0.6565349544072948,0.0029239766081871343,4.0
162270,0.798,0.9868995633187773,0.6975308641975309,0.017045454545454544,4.0
163270,0.797,1.0,0.6965620328849028,0.0,4.0
164270,0.803,0.9978632478632479,0.7043740573152338,0.002967359050445104,4.0
165270,0.836,0.9978813559322034,0.7429022082018928,0.00273224043715847,4.0
166270,0.821,0.984251968503937,0.7451564828614009,0.0243161094224924,4.0
167270,0.829,0.9978401727861771,0.7310126582278481,0.002717391304347826,4.0
168270,0.848,0.9941176470588236,0.7728658536585366,0.00872093023255814,4.0
169270,0.83,1.0,0.7451274362818591,0.0,4.0
170270,0.84,0.9979423868312757,0.7531055900621118,0.0028089887640449437,4.0
171270,0.843,0.9980544747081712,0.7668161434977578,0.0030211480362537764,4.0
172270,0.834,0.9939393939393939,0.751145038167939,0.008695652173913044,4.0
173270,0.844,0.9960552268244576,0.7663125948406677,0.005865102639296188,4.0
174270,0.87,0.9981167608286252,0.8042488619119879,0.002932551319648094,4.0
175270,0.842,1.0,0.7638266068759342,0.0,4.0
176270,0.842,1.0,0.7598784194528876,0.0,4.0
177270,0.833,0.9960474308300395,0.7533632286995515,0.006042296072507553,4.0
178270,0.813,1.0,0.7192192192192193,0.0,4.0
179270,0.75,0.9904030710172744,0.6780551905387647,0.02092050209205021,4.0
180270,0.844,1.0,0.76,0.0,4.0
181270,0.826,1.0,0.7444933920704846,0.0,4.0
182270,0.833,1.0,0.7511177347242921,0.0,4.0
183270,0.82,1.0,0.7349042709867453,0.0,4.0
184270,0.839,1.0,0.7553191489361702,0.0,4.0
185270,0.834,0.9977876106194691,0.7321428571428571,0.0026041666666666665,4.0
186270,0.837,0.99800796812749,0.755656108597285,0.002967359050445104,4.0
187270,0.865,0.9962476547842402,0.7996987951807228,0.005952380952380952,4.0
188270,0.847,1.0,0.7678300455235205,0.0,4.0
189270,0.837,1.0,0.74884437596302,0.0,4.0
190270,0.829,0.9981060606060606,0.7560975609756098,0.0033003300330033004,4.0
191270,0.812,0.9980582524271845,0.7332382310984308,0.0033444816053511705,4.0
192270,0.662,1.0,0.5732323232323232,0.0,4.0
193270,0.558,1.0,0.40431266846361186,0.0,4.0
194270,0.687,1.0,0.557909604519774,0.0,4.0
195270,0.652,1.0,0.4703196347031963,0.0,4.0
196270,0.662,0.9972527472527473,0.5185714285714286,0.0033333333333333335,4.0
197270,0.632,1.0,0.5157894736842106,0.0,4.0
198270,0.985,1.0,0.9848331648129424,0.0,4.0
199270,0.997,1.0,0.9969788519637462,0.0,4.0
200270,0.852,1.0,0.828505214368482,0.0,4.0
201270,0.649,1.0,0.5750605326876513,0.0,4.0
202270,0.784,1.0,0.6936170212765957,0.0,4.0
203270,0.763,1.0,0.6643059490084986,0.0,4.0
204270,0.746,1.0,0.652530779753762,0.0,4.0
205270,0.797,1.0,0.6905487804878049,0.0,4.0
206270,0.785,1.0,0.6747352496217852,0.0,4.0
207270,0.793,1.0,0.6698564593301436,0.0,4.0
208270,0.704,1.0,0.6341161928306551,0.0,4.0
209270,0.78,1.0,0.7124183006535948,0.0,4.0
210270,0.765,1.0,0.6628407460545194,0.0,4.0
211270,0.758,1.0,0.6624825662482566,0.0,4.0
212270,0.806,1.0,0.7271448663853727,0.0,4.0
213270,0.775,1.0,0.6848739495798319,0.0,4.0
214270,0.757,0.9981447124304267,0.6897435897435897,0.004545454545454545,4.0
215270,0.695,0.9973045822102425,0.5489614243323442,0.003067484662576687,4.0
216270,0.601,1.0,0.5006257822277848,0.0,4.0
217270,0.735,1.0,0.6278089887640449,0.0,4.0
218270,0.811,1.0,0.6911764705882353,0.0,4.0
219270,0.817,1.0,0.6929530201342282,0.0,4.0
220270,0.796,1.0,0.6767036450079239,0.0,4.0
221270,0.79,1.0,0.670846394984326,0.0,4.0
222270,0.754,1.0,0.6702412868632708,0.0,4.0
223270,0.751,1.0,0.609717868338558,0.0,4.0
224270,0.733,1.0,0.5579470198675497,0.0,4.0
225270,0.735,1.0,0.5711974110032363,0.0,4.0
226270,0.831,1.0,0.718801996672213,0.0,4.0
227270,0.726,0.9979757085020243,0.643603133159269,0.004273504273504274,4.0
228270,0.787,1.0,0.6084558823529411,0.0,4.0
229270,0.787,1.0,0.581532416502947,0.0,4.0
230270,0.771,1.0,0.575925925925926,0.0,4.0
231270,0.83,1.0,0.6958855098389982,0.0,4.0
232270,0.741,0.9979838709677419,0.6573705179282868,0.004048582995951417,4.0
233270,0.778,0.9941348973607038,0.6064400715563506,0.0045351473922902496,4.0
234270,0.78,0.997093023255814,0.6103202846975089,0.00228310502283105,4.0
235270,0.834,0.9973262032085561,0.6933085501858736,0.0021645021645021645,4.0
236270,0.748,1.0,0.6086956521739131,0.0,4.0
237270,0.816,1.0,0.7360114777618364,0.0,4.0
238270,0.777,0.9943502824858758,0.6143106457242583,0.00468384074941452,4.0
239270,0.78,1.0,0.6573208722741433,0.0,4.0
240270,0.802,0.9973821989528796,0.6591695501730104,0.002369668246445498,4.0
241270,0.813,1.0,0.6725043782837128,0.0,4.0
242270,0.773,0.997624703087886,0.6501547987616099,0.002824858757062147,4.0
243270,0.832,1.0,0.6750483558994197,0.0,4.0
244270,0.783,0.9969418960244648,0.6014760147601476,0.002183406113537118,4.0
245270,0.82,0.9975786924939467,0.6971235194585449,0.0024449877750611247,4.0
246270,0.84,1.0,0.6825396825396826,0.0,4.0
247270,0.773,0.9954022988505747,0.6580547112462006,0.005847953216374269,4.0
248270,0.804,1.0,0.6149312377210217,0.0,4.0
249270,0.822,1.0,0.6337448559670782,0.0,4.0
250270,0.793,1.0,0.6276978417266187,0.0,4.0
251270,0.849,1.0,0.7548701298701299,0.0,4.0
252270,0.813,1.0,0.6764705882352942,0.0,4.0
253270,0.786,1.0,0.6335616438356164,0.0,4.0
254270,0.777,0.9974358974358974,0.6366612111292962,0.002570694087403599,4.0
255270,0.775,1.0,0.5894160583941606,0.0,4.0
256270,0.704,1.0,0.5917241379310345,0.0,4.0
257270,0.791,1.0,0.6971014492753623,0.0,4.0
258270,0.842,1.0,0.7459807073954984,0.0,4.0
259270,0.759,0.9979838709677419,0.673469387755102,0.0037735849056603774,4.0
260270,0.814,1.0,0.741307371349096,0.0,4.0
261270,0.825,0.9980694980694981,0.748191027496382,0.003236245954692557,4.0
262270,0.811,1.0,0.7463087248322148,0.0,4.0
263270,0.776,0.9963031423290203,0.7082785808147175,0.008368200836820083,4.0
264270,0.799,0.9957627118644068,0.70254110612855,0.006042296072507553,4.0
265270,0.825,0.9961759082217974,0.7507204610951008,0.006535947712418301,4.0
266270,0.812,1.0,0.7406896551724138,0.0,4.0
267270,0.8530901722391084,0.9981851179673321,0.792507204610951,0.0034129692832764505,4.0
