samples,acc,prec,rec,fpr,lrate
6270,0.984,1.0,0.9553072625698324,0.0,0.5
7270,0.977,0.9526315789473684,0.9863760217983651,0.02843601895734597,0.5
8270,0.976,0.9680232558139535,0.9624277456647399,0.016819571865443424,0.5
9270,0.993,0.9915492957746479,0.9887640449438202,0.004658385093167702,0.5
10270,0.816,0.8070539419087137,0.8104166666666667,0.17884615384615385,0.5
11270,0.897,0.9522240527182867,0.8865030674846626,0.08333333333333333,0.5
12270,0.92,0.9471153846153846,0.9263322884012539,0.09116022099447514,0.5
13270,0.926,0.9534883720930233,0.9258064516129032,0.07368421052631578,0.5
14270,0.957,0.9682034976152624,0.9636075949367089,0.05434782608695652,0.5
15270,0.96,0.9842022116903634,0.9540581929555896,0.02881844380403458,0.5
16270,0.951,0.9672897196261683,0.9568567026194145,0.05982905982905983,0.5
17270,0.963,0.968798751950078,0.9733542319749217,0.055248618784530384,0.5
18270,0.953,0.9617834394904459,0.9633173843700159,0.064343163538874,0.5
19270,0.969,0.9787234042553191,0.9707792207792207,0.033854166666666664,0.5
20270,0.955,0.977491961414791,0.9514866979655712,0.038781163434903045,0.5
21270,0.963,0.9812206572769953,0.9616564417177914,0.034482758620689655,0.5
22270,0.974,0.982839313572543,0.9767441860465116,0.030985915492957747,0.5
23270,0.972,0.9786535303776683,0.9754500818330606,0.033419023136246784,0.5
24270,0.966,0.9759615384615384,0.9697452229299363,0.04032258064516129,0.5
25270,0.975,0.9903846153846154,0.9701726844583988,0.01652892561983471,0.5
26270,0.974,0.9845679012345679,0.9755351681957186,0.028901734104046242,0.5
27270,0.966,0.9625407166123778,0.9817275747508306,0.05778894472361809,0.5
28270,0.967,0.9898648648648649,0.9559543230016313,0.015503875968992248,0.5
29270,0.982,0.9952305246422893,0.9765990639625585,0.008356545961002786,0.5
30270,0.978,0.9801829268292683,0.9861963190184049,0.03735632183908046,0.5
31270,0.983,0.9922600619195047,0.9816232771822359,0.01440922190201729,0.5
32270,0.977,0.9810126582278481,0.9825673534072901,0.032520325203252036,0.5
33270,0.982,0.9949494949494949,0.9752475247524752,0.007614213197969543,0.5
34270,0.983,0.9952681388012619,0.9782945736434109,0.008450704225352112,0.5
35270,0.973,0.9789983844911146,0.9774193548387097,0.034210526315789476,0.5
36270,0.979,0.986046511627907,0.9814814814814815,0.02556818181818182,0.5
37270,0.972,0.9888712241653418,0.9673405909797823,0.0196078431372549,0.5
38270,0.979,0.9813953488372092,0.985981308411215,0.0335195530726257,0.5
39270,0.971,0.9773828756058158,0.9758064516129032,0.03684210526315789,0.5
40270,0.981,0.9795597484276729,0.9904610492845787,0.03504043126684636,0.5
41270,0.984,0.992,0.9825673534072901,0.013550135501355014,0.5
42270,0.98,0.9917218543046358,0.9755700325732899,0.012953367875647668,0.5
43270,0.971,0.9812792511700468,0.9736842105263158,0.03389830508474576,0.5
44270,0.98,0.985553772070626,0.9824,0.024,0.5
45270,0.985,0.9871382636655949,0.9887278582930756,0.021108179419525065,0.5
46270,0.965,0.9919743178170144,0.9537037037037037,0.014204545454545454,0.5
47270,0.977,0.9936,0.9703125,0.011111111111111112,0.5
48270,0.975,0.9837133550488599,0.975767366720517,0.026246719160104987,0.5
49270,0.986,0.9921630094043887,0.985981308411215,0.013966480446927373,0.5
50270,0.976,0.9746835443037974,0.9871794871794872,0.0425531914893617,0.5
51270,0.979,0.9839228295819936,0.9823434991974318,0.026525198938992044,0.5
52270,0.983,0.9908256880733946,0.9833080424886191,0.017595307917888565,0.5
53270,0.984,0.9886178861788618,0.9854132901134521,0.018276762402088774,0.5
54270,0.977,0.9841269841269841,0.9794628751974723,0.027247956403269755,0.5
55270,0.984,0.9895052473763118,0.9865470852017937,0.021148036253776436,0.5
56270,0.978,0.9777777777777777,0.9871794871794872,0.03723404255319149,0.5
57270,0.979,0.9856230031948882,0.9809220985691574,0.02425876010781671,0.5
58270,0.988,0.9951377633711507,0.985553772070626,0.007957559681697613,0.5
59270,0.986,0.9922480620155039,0.9861325115562404,0.014245014245014245,0.5
60270,0.986,0.9840255591054313,0.9935483870967742,0.02631578947368421,0.5
61270,0.99,0.9983766233766234,0.9855769230769231,0.0026595744680851063,0.5
62270,0.978,0.9841726618705036,0.9841726618705036,0.036065573770491806,0.5
63270,0.964,0.9901356350184957,0.9663056558363418,0.047337278106508875,0.5
64270,0.982,0.9976190476190476,0.9812646370023419,0.0136986301369863,0.5
65270,0.97,0.9888888888888889,0.9744525547445255,0.05056179775280899,0.5
66270,0.97,0.9866131191432396,0.9735799207397622,0.0411522633744856,0.5
67270,0.959,0.9826666666666667,0.9633986928104575,0.05531914893617021,0.5
68270,0.971,0.9948849104859335,0.9688667496886675,0.02030456852791878,0.5
69270,0.973,0.9805555555555555,0.9819193324061196,0.0498220640569395,0.5
70270,0.978,0.9875,0.9850374064837906,0.050505050505050504,0.5
71270,0.954,0.984516129032258,0.9573400250941029,0.059113300492610835,0.5
72270,0.965,0.9720176730486009,0.9763313609467456,0.05864197530864197,0.5
73270,0.965,0.9626038781163435,0.9886201991465149,0.09090909090909091,0.5
74270,0.945,0.9658753709198813,0.9531478770131772,0.07255520504731862,0.5
75270,0.953,0.9754768392370572,0.9610738255033557,0.07058823529411765,0.5
76270,0.954,0.9568965517241379,0.9765395894428153,0.09433962264150944,0.5
77270,0.93,0.9124423963133641,0.9785831960461285,0.1450381679389313,0.5
78270,0.933,0.950509461426492,0.9518950437317785,0.10828025477707007,0.5
79270,0.958,0.9528619528619529,0.9758620689655172,0.06666666666666667,0.5
80270,0.96,0.9558303886925795,0.9730215827338129,0.05630630630630631,0.5
81270,0.965,0.9620758483033932,0.9678714859437751,0.037848605577689244,0.5
82270,0.953,0.947841726618705,0.9669724770642202,0.06373626373626373,0.5
83270,0.935,0.9216589861751152,0.9280742459396751,0.05975395430579965,0.5
84270,0.958,0.9476861167002012,0.9671457905544147,0.050682261208576995,0.5
85270,0.951,0.9146919431279621,0.9674185463659147,0.059900166389351084,0.5
86270,0.973,0.964824120603015,0.9672544080604534,0.02321724709784411,0.5
87270,0.953,0.8863636363636364,0.8986175115207373,0.031928480204342274,0.5
88270,0.936,0.42857142857142855,0.6923076923076923,0.05063291139240506,0.5
89270,0.937,0.7127659574468085,0.9370629370629371,0.06301050175029171,0.5
90270,0.943,0.7616279069767442,0.891156462585034,0.04806565064478312,0.5
91270,0.936,0.7748917748917749,0.93717277486911,0.06427688504326329,0.5
92270,0.943,0.7348066298342542,0.9366197183098591,0.055944055944055944,0.5
93270,0.943,0.8137651821862348,0.9481132075471698,0.0583756345177665,0.5
94270,0.889,0.9435736677115988,0.7639593908629442,0.0297029702970297,0.5
95270,0.952,0.8076923076923077,0.91875,0.041666666666666664,0.5
96270,0.903,0.9575163398692811,0.7771883289124668,0.02086677367576244,0.5
97270,0.931,0.9338235294117647,0.9390018484288355,0.0784313725490196,0.5
98270,0.934,0.872,0.9478260869565217,0.0732824427480916,0.5
99270,0.941,0.9320754716981132,0.9555125725338491,0.07453416149068323,0.5
100270,0.941,0.9138888888888889,0.9215686274509803,0.04821150855365474,0.5
101270,0.928,0.933920704845815,0.7881040892193308,0.02051983584131327,0.5
102270,0.904,0.9660574412532638,0.8167770419426048,0.02376599634369287,0.5
103270,0.942,0.9,0.8142857142857143,0.024050632911392405,0.5
104270,0.894,0.8223684210526315,0.6127450980392157,0.03391959798994975,0.5
105270,0.924,0.8111888111888111,0.9133858267716536,0.07238605898123325,0.5
106270,0.93,0.9358372456964006,0.9537480063795853,0.10991957104557641,0.5
107270,0.911,0.6351351351351351,0.9463087248322147,0.09518213866039953,0.5
108270,0.931,0.7301587301587301,0.9945945945945946,0.0834355828220859,0.5
109270,0.877,0.962882096069869,0.8062157221206582,0.037527593818984545,0.5
110270,0.933,0.9032921810699589,0.9564270152505446,0.08687615526802218,0.5
111270,0.907,0.9839034205231388,0.8519163763066202,0.018779342723004695,0.5
112270,0.927,0.9056261343012704,0.9596153846153846,0.10833333333333334,0.5
113270,0.929,0.9221789883268483,0.9386138613861386,0.08080808080808081,0.5
114270,0.936,0.8764302059496567,0.9745547073791349,0.08896210873146623,0.5
115270,0.881,0.9978260869565218,0.7954939341421143,0.002364066193853428,0.5
116270,0.916,0.8465011286681715,0.959079283887468,0.1116584564860427,0.5
117270,0.901,0.993006993006993,0.8160919540229885,0.006276150627615063,0.5
118270,0.901,0.9727463312368972,0.8436363636363636,0.028888888888888888,0.5
119270,0.96,0.9139784946236559,0.9770114942528736,0.049079754601226995,0.5
120270,0.933,0.9747191011235955,0.8567901234567902,0.015126050420168067,0.5
121270,0.929,0.9214780600461894,0.9151376146788991,0.06028368794326241,0.5
122270,0.934,0.8650306748466258,0.9276315789473685,0.06321839080459771,0.5
123270,0.941,0.9336650082918739,0.9673539518900344,0.09569377990430622,0.5
124270,0.929,0.8822115384615384,0.9434447300771208,0.08019639934533551,0.5
125270,0.878,0.9914893617021276,0.797945205479452,0.009615384615384616,0.5
126270,0.944,0.9178743961352657,0.945273631840796,0.056856187290969896,0.5
127270,0.936,0.8670520231213873,0.9433962264150944,0.06744868035190615,0.5
128270,0.936,0.9338235294117647,0.9114832535885168,0.04639175257731959,0.5
129270,0.937,0.9842767295597484,0.8436657681940701,0.00794912559618442,0.5
130270,0.932,0.9353932584269663,0.9680232558139535,0.14743589743589744,0.5
131270,0.934,0.9475100942126514,0.9630642954856361,0.1449814126394052,0.5
132270,0.915,0.9325396825396826,0.9539918809201624,0.19540229885057472,0.5
133270,0.933,0.9592391304347826,0.9502018842530283,0.11673151750972763,0.5
134270,0.894,0.9797794117647058,0.8487261146496815,0.02956989247311828,0.5
135270,0.947,0.9550706033376123,0.9763779527559056,0.14705882352941177,0.5
136270,0.961,0.969173859432799,0.9825,0.125,0.5
137270,0.948,0.9653259361997226,0.9626556016597511,0.09025270758122744,0.5
138270,0.949,0.9558441558441558,0.9774236387782205,0.13765182186234817,0.5
139270,0.956,0.9832689832689833,0.9610062893081761,0.06341463414634146,0.5
140270,0.971,0.994535519125683,0.974304068522484,0.07575757575757576,0.5
141270,0.974,0.9911699779249448,0.980349344978166,0.09523809523809523,0.5
142270,0.979,0.9914893617021276,0.9862433862433863,0.14545454545454545,0.5
143270,0.936,0.9756906077348066,0.9545945945945946,0.29333333333333333,0.5
144270,0.979,0.9859154929577465,0.9912854030501089,0.15853658536585366,0.5
145270,0.975,0.9853603603603603,0.9864712514092446,0.11504424778761062,0.5
146270,0.977,0.9879912663755459,0.9869138495092693,0.13253012048192772,0.5
147270,0.962,0.9867695700110254,0.9717698154180239,0.1518987341772152,0.5
148270,0.981,0.9889746416758545,0.9900662251655629,0.10638297872340426,0.5
149270,0.985,0.9936842105263158,0.9905561385099685,0.1276595744680851,0.5
150270,0.968,0.9833887043189369,0.9812154696132597,0.15789473684210525,0.5
151270,0.978,0.990343347639485,0.9861111111111112,0.140625,0.5
152270,0.984,0.9912472647702407,0.9912472647702407,0.09302325581395349,0.5
153270,0.972,0.976271186440678,0.9919632606199771,0.16279069767441862,0.5
154270,0.909,0.9269141531322506,0.966142684401451,0.36416184971098264,0.5
155270,0.86,0.849721706864564,0.8858800773694391,0.16770186335403728,0.5
156270,0.892,0.9544626593806922,0.8632619439868204,0.06361323155216285,0.5
157270,0.958,0.9779179810725552,0.9567901234567902,0.03977272727272727,0.5
158270,0.941,0.9560439560439561,0.9515625,0.07777777777777778,0.5
159270,0.934,0.9716535433070866,0.9278195488721804,0.05373134328358209,0.5
160270,0.972,0.9845679012345679,0.9725609756097561,0.029069767441860465,0.5
161270,0.963,0.9784283513097073,0.9650455927051672,0.04093567251461988,0.5
162270,0.968,0.9723926380368099,0.9783950617283951,0.05113636363636364,0.5
163270,0.967,0.9907407407407407,0.9596412556053812,0.01812688821752266,0.5
164270,0.972,0.9717682020802377,0.9864253393665159,0.05637982195845697,0.5
165270,0.973,0.9647779479326187,0.9936908517350158,0.06284153005464481,0.5
166270,0.968,0.9775784753363229,0.9746646795827124,0.04559270516717325,0.5
167270,0.972,0.971875,0.9841772151898734,0.04891304347826087,0.5
168270,0.955,0.9566517189835575,0.975609756097561,0.08430232558139535,0.5
169270,0.962,0.9816232771822359,0.9610194902548725,0.036036036036036036,0.5
170270,0.98,0.9921135646687698,0.9767080745341615,0.014044943820224719,0.5
171270,0.977,0.9792284866468842,0.9865470852017937,0.04229607250755287,0.5
172270,0.967,0.9755351681957186,0.9740458015267176,0.0463768115942029,0.5
173270,0.969,0.9845679012345679,0.9681335356600911,0.02932551319648094,0.5
174270,0.973,0.9802431610942249,0.9787556904400607,0.03812316715542522,0.5
175270,0.977,0.9893939393939394,0.976083707025411,0.021148036253776436,0.5
176270,0.967,0.9905808477237049,0.958966565349544,0.017543859649122806,0.5
177270,0.971,0.9790419161676647,0.9775784753363229,0.04229607250755287,0.5
178270,0.96,0.9616519174041298,0.978978978978979,0.07784431137724551,0.5
179270,0.927,0.9738292011019284,0.9290407358738502,0.0794979079497908,0.5
180270,0.974,0.984472049689441,0.9753846153846154,0.02857142857142857,0.5
181270,0.977,0.991044776119403,0.9750367107195301,0.018808777429467086,0.5
182270,0.983,0.9866071428571429,0.9880774962742176,0.02735562310030395,0.5
183270,0.968,0.9835575485799701,0.9690721649484536,0.03426791277258567,0.5
184270,0.98,0.9877675840978594,0.9817629179331308,0.023391812865497075,0.5
185270,0.959,0.96,0.974025974025974,0.06510416666666667,0.5
186270,0.966,0.9860896445131375,0.9622926093514329,0.026706231454005934,0.5
187270,0.971,0.9788838612368024,0.9774096385542169,0.041666666666666664,0.5
188270,0.957,0.9556213017751479,0.9802731411229135,0.08797653958944282,0.5
189270,0.96,0.967741935483871,0.9707241910631741,0.05982905982905983,0.5
190270,0.969,0.9757142857142858,0.9799139167862266,0.056105610561056105,0.5
191270,0.95,0.9578059071729957,0.9714693295292439,0.10033444816053512,0.5
192270,0.927,0.9799732977303071,0.9267676767676768,0.07211538461538461,0.5
193270,0.913,0.9567642956764296,0.9245283018867925,0.12015503875968993,0.5
194270,0.974,0.984375,0.9788135593220338,0.03767123287671233,0.5
195270,0.925,0.9754901960784313,0.908675799086758,0.043731778425655975,0.5
196270,0.95,0.9577464788732394,0.9714285714285714,0.1,0.5
197270,0.967,0.99055330634278,0.9657894736842105,0.029166666666666667,0.5
198270,0.999,1.0,0.9989888776541962,0.0,0.5
199270,1.0,1.0,1.0,0.0,0.5
200270,0.983,0.9953161592505855,0.984936268829664,0.029197080291970802,0.5
201270,0.968,0.9950124688279302,0.9661016949152542,0.022988505747126436,0.5
202270,0.968,0.9773049645390071,0.9773049645390071,0.05423728813559322,0.5
203270,0.965,0.9912152269399708,0.9589235127478754,0.02040816326530612,0.5
204270,0.965,0.9833333333333333,0.9685362517099864,0.04460966542750929,0.5
205270,0.98,0.9922600619195047,0.9771341463414634,0.014534883720930232,0.5
206270,0.98,0.9834087481146304,0.9863842662632375,0.032448377581120944,0.5
207270,0.979,0.9887096774193549,0.9776714513556619,0.01876675603217158,0.5
208270,0.973,0.9936868686868687,0.9728059332509271,0.02617801047120419,0.5
209270,0.98,0.9843953185955787,0.9895424836601308,0.05106382978723404,0.5
210270,0.974,0.9869375907111756,0.975609756097561,0.0297029702970297,0.5
211270,0.979,0.9929178470254958,0.9776847977684798,0.0176678445229682,0.5
212270,0.973,0.9871794871794872,0.9746835443037974,0.031141868512110725,0.5
213270,0.98,0.997134670487106,0.9747899159663865,0.006993006993006993,0.5
214270,0.977,0.9947712418300654,0.9756410256410256,0.01818181818181818,0.5
215270,0.949,0.98145285935085,0.9421364985163204,0.03680981595092025,0.5
216270,0.954,0.9960474308300395,0.9461827284105131,0.014925373134328358,0.5
217270,0.98,0.9928774928774928,0.9789325842696629,0.017361111111111112,0.5
218270,0.965,0.9768595041322314,0.9656862745098039,0.03608247422680412,0.5
219270,0.981,0.9914821124361158,0.9765100671140939,0.012376237623762377,0.5
220270,0.987,0.9889240506329114,0.9904912836767037,0.018970189701897018,0.5
221270,0.984,0.9968051118210862,0.9780564263322884,0.0055248618784530384,0.5
222270,0.984,0.9986338797814208,0.9798927613941019,0.003937007874015748,0.5
223270,0.979,0.9873617693522907,0.9796238244514106,0.022099447513812154,0.5
224270,0.97,0.979933110367893,0.9701986754966887,0.030303030303030304,0.5
225270,0.978,0.9853420195439739,0.9789644012944984,0.02356020942408377,0.5
226270,0.984,0.9915966386554622,0.9816971713810316,0.012531328320802004,0.5
227270,0.987,0.9934469200524246,0.9895561357702349,0.021367521367521368,0.5
228270,0.974,0.9709090909090909,0.9816176470588235,0.03508771929824561,0.5
229270,0.988,0.9863013698630136,0.9901768172888016,0.014256619144602852,0.5
230270,0.975,0.9867674858223062,0.9666666666666667,0.015217391304347827,0.5
231270,0.98,0.9838420107719928,0.9803220035778175,0.02040816326530612,0.5
232270,0.983,0.9959568733153639,0.9814077025232404,0.012145748987854251,0.5
233270,0.98,0.9891107078039928,0.9749552772808586,0.013605442176870748,0.5
234270,0.98,0.9891696750902527,0.9750889679715302,0.0136986301369863,0.5
235270,0.972,0.9829545454545454,0.9646840148698885,0.01948051948051948,0.5
236270,0.973,0.9951845906902087,0.9627329192546584,0.008426966292134831,0.5
237270,0.984,0.9956331877729258,0.9813486370157819,0.009900990099009901,0.5
238270,0.971,0.9839857651245552,0.9650959860383944,0.02107728337236534,0.5
239270,0.957,0.9901800327332242,0.942367601246106,0.01675977653631285,0.5
240270,0.979,0.9843478260869565,0.9792387543252595,0.02132701421800948,0.5
241270,0.983,0.9911347517730497,0.978984238178634,0.011655011655011656,0.5
242270,0.985,0.9968503937007874,0.9798761609907121,0.005649717514124294,0.5
243270,0.983,0.9901960784313726,0.97678916827853,0.010351966873706004,0.5
244270,0.985,0.9906890130353817,0.981549815498155,0.010917030567685589,0.5
245270,0.978,0.9879931389365352,0.9746192893401016,0.017114914425427872,0.5
246270,0.989,0.9939879759519038,0.9841269841269841,0.006048387096774193,0.5
247270,0.99,0.9939024390243902,0.9908814589665653,0.011695906432748537,0.5
248270,0.98,0.9860834990059643,0.9744597249508841,0.014256619144602852,0.5
249270,0.983,0.9875259875259875,0.977366255144033,0.011673151750972763,0.5
250270,0.966,0.9762773722627737,0.9622302158273381,0.02927927927927928,0.5
251270,0.99,0.9950980392156863,0.9886363636363636,0.0078125,0.5
252270,0.985,0.9878682842287695,0.986159169550173,0.016587677725118485,0.5
253270,0.989,0.9914236706689536,0.9897260273972602,0.01201923076923077,0.5
254270,0.973,0.9882943143812709,0.967266775777414,0.017994858611825194,0.5
255270,0.979,0.9782214156079855,0.9835766423357665,0.02654867256637168,0.5
256270,0.986,1.0,0.9806896551724138,0.0,0.5
257270,0.986,0.9985250737463127,0.981159420289855,0.0032258064516129032,0.5
258270,0.985,0.9967266775777414,0.9790996784565916,0.005291005291005291,0.5
259270,0.987,0.9958791208791209,0.9863945578231292,0.011320754716981131,0.5
260270,0.991,0.9930555555555556,0.9944367176634215,0.017793594306049824,0.5
261270,0.987,0.9898843930635838,0.9913169319826338,0.022653721682847898,0.5
262270,0.984,0.9959183673469387,0.9825503355704698,0.011764705882352941,0.5
263270,0.989,0.9921259842519685,0.9934296977660972,0.02510460251046025,0.5
264270,0.991,0.9940119760479041,0.992526158445441,0.012084592145015106,0.5
265270,0.993,0.9985486211901307,0.9913544668587896,0.0032679738562091504,0.5
266270,0.979,0.9888888888888889,0.9820689655172414,0.02909090909090909,0.5
267270,0.983789260385005,0.9956140350877193,0.9812680115273775,0.010238907849829351,0.5
0,0.6,0.0,0.0,0.4,0.6
10,0.5,0.0,0.0,0.09090909090909091,0.6
30,0.7,0.5862068965517241,1.0,0.5217391304347826,0.6
70,0.775,0.8333333333333334,0.5882352941176471,0.08695652173913043,0.6
150,0.88125,0.8461538461538461,0.8,0.0761904761904762,0.6
310,0.91875,0.9166666666666666,0.853448275862069,0.04411764705882353,0.6
630,0.88125,0.7638376383763837,0.9452054794520548,0.15201900237529692,0.6
1270,0.962,0.9661016949152542,0.9293478260869565,0.0189873417721519,0.6
2270,0.962,0.9281767955801105,0.9655172413793104,0.03987730061349693,0.6
3270,0.956,0.903485254691689,0.9768115942028985,0.0549618320610687,0.6
4270,0.969,0.9344262295081968,0.9799426934097422,0.03686635944700461,0.6
5270,0.983,0.9853372434017595,0.9655172413793104,0.007668711656441718,0.6
6270,0.989,0.9943019943019943,0.9748603351955307,0.003115264797507788,0.6
7270,0.979,0.9576719576719577,0.9863760217983651,0.02527646129541864,0.6
8270,0.988,0.9798850574712644,0.9855491329479769,0.010703363914373088,0.6
9270,0.993,0.9860724233983287,0.9943820224719101,0.007763975155279503,0.6
10270,0.855,0.8496868475991649,0.8479166666666667,0.13846153846153847,0.6
11270,0.901,0.9616026711185309,0.8834355828220859,0.06609195402298851,0.6
12270,0.926,0.9622950819672131,0.9200626959247649,0.06353591160220995,0.6
13270,0.92,0.9340836012861736,0.9370967741935484,0.10789473684210527,0.6
14270,0.94,0.946875,0.9588607594936709,0.09239130434782608,0.6
15270,0.953,0.9719626168224299,0.9555895865237366,0.05187319884726225,0.6
16270,0.944,0.9852700490998363,0.9275808936825886,0.02564102564102564,0.6
17270,0.967,0.9763779527559056,0.9717868338557993,0.04143646408839779,0.6
18270,0.972,0.9776714513556619,0.9776714513556619,0.03753351206434316,0.6
19270,0.96,0.9864864864864865,0.948051948051948,0.020833333333333332,0.6
20270,0.958,0.9776,0.9561815336463224,0.038781163434903045,0.6
21270,0.964,0.9827586206896551,0.9616564417177914,0.031609195402298854,0.6
22270,0.974,0.982839313572543,0.9767441860465116,0.030985915492957747,0.6
23270,0.967,0.9737704918032787,0.972176759410802,0.04113110539845758,0.6
24270,0.971,0.9838449111470113,0.9697452229299363,0.026881720430107527,0.6
25270,0.97,0.9871589085072231,0.9654631083202512,0.02203856749311295,0.6
26270,0.974,0.990625,0.9694189602446484,0.017341040462427744,0.6
27270,0.975,0.9691056910569106,0.9900332225913622,0.04773869346733668,0.6
28270,0.974,0.9916247906197655,0.965742251223491,0.012919896640826873,0.6
29270,0.984,0.9921259842519685,0.982839313572543,0.013927576601671309,0.6
30270,0.977,0.9816232771822359,0.9831288343558282,0.034482758620689655,0.6
31270,0.97,0.9844479004665629,0.9693721286370597,0.02881844380403458,0.6
32270,0.973,0.99185667752443,0.96513470681458,0.013550135501355014,0.6
33270,0.981,0.9916247906197655,0.976897689768977,0.012690355329949238,0.6
34270,0.982,0.9921507064364207,0.9798449612403101,0.014084507042253521,0.6
35270,0.977,0.9869494290375204,0.9758064516129032,0.021052631578947368,0.6
36270,0.974,0.9814241486068112,0.9783950617283951,0.03409090909090909,0.6
37270,0.974,0.9967793880837359,0.9626749611197511,0.0056022408963585435,0.6
38270,0.98,0.987460815047022,0.9813084112149533,0.0223463687150838,0.6
39270,0.977,0.9853658536585366,0.9774193548387097,0.02368421052631579,0.6
40270,0.984,0.9826771653543307,0.9920508744038156,0.029649595687331536,0.6
41270,0.978,0.9887640449438202,0.9762282091917591,0.018970189701897018,0.6
42270,0.978,0.9900662251655629,0.9739413680781759,0.015544041450777202,0.6
43270,0.976,0.9844236760124611,0.978328173374613,0.02824858757062147,0.6
44270,0.976,0.9792663476874003,0.9824,0.034666666666666665,0.6
45270,0.983,0.99185667752443,0.9806763285024155,0.013192612137203167,0.6
46270,0.971,0.9783616692426584,0.9768518518518519,0.03977272727272727,0.6
47270,0.972,0.9951456310679612,0.9609375,0.008333333333333333,0.6
48270,0.979,0.9761146496815286,0.9903069466882067,0.03937007874015748,0.6
49270,0.982,0.9905660377358491,0.9813084112149533,0.01675977653631285,0.6
50270,0.981,0.9871175523349437,0.9823717948717948,0.02127659574468085,0.6
51270,0.981,0.99185667752443,0.9775280898876404,0.013262599469496022,0.6
52270,0.983,0.9908256880733946,0.9833080424886191,0.017595307917888565,0.6
53270,0.977,0.9805825242718447,0.9821717990275527,0.031331592689295036,0.6
54270,0.985,0.9936102236421726,0.9826224328593997,0.010899182561307902,0.6
55270,0.983,0.9909638554216867,0.9835575485799701,0.01812688821752266,0.6
56270,0.976,0.9792332268370607,0.9823717948717948,0.034574468085106384,0.6
57270,0.979,0.995114006514658,0.9713831478537361,0.008086253369272238,0.6
58270,0.988,0.9919484702093397,0.9887640449438202,0.013262599469496022,0.6
59270,0.98,0.9937205651491365,0.975346687211094,0.011396011396011397,0.6
60270,0.986,0.9840255591054313,0.9935483870967742,0.02631578947368421,0.6
61270,0.991,0.992,0.9935897435897436,0.013297872340425532,0.6
62270,0.965,0.9867256637168141,0.962589928057554,0.029508196721311476,0.6
63270,0.956,0.9864029666254636,0.9602888086642599,0.0650887573964497,0.6
64270,0.984,0.9964454976303317,0.9847775175644028,0.02054794520547945,0.6
65270,0.948,0.9910714285714286,0.9452554744525548,0.03932584269662921,0.6
66270,0.974,0.9828269484808454,0.9828269484808454,0.053497942386831275,0.6
67270,0.957,0.9839142091152815,0.9594771241830066,0.05106382978723404,0.6
68270,0.966,0.98856416772554,0.9688667496886675,0.04568527918781726,0.6
69270,0.971,0.9791666666666666,0.980528511821975,0.05338078291814947,0.6
70270,0.953,0.9921773142112125,0.9488778054862843,0.030303030303030304,0.6
71270,0.964,0.982256020278834,0.972396486825596,0.06896551724137931,0.6
72270,0.966,0.9776785714285714,0.9718934911242604,0.046296296296296294,0.6
73270,0.967,0.9731638418079096,0.9800853485064012,0.06397306397306397,0.6
74270,0.952,0.9703703703703703,0.95900439238653,0.06309148264984227,0.6
75270,0.949,0.9792817679558011,0.9516778523489933,0.058823529411764705,0.6
76270,0.961,0.9586305278174037,0.9853372434017595,0.09119496855345911,0.6
77270,0.922,0.9218500797448166,0.9522240527182867,0.12468193384223919,0.6
78270,0.961,0.9601706970128022,0.9839650145772595,0.08917197452229299,0.6
79270,0.962,0.9562289562289562,0.9793103448275862,0.06190476190476191,0.6
80270,0.957,0.9414802065404475,0.9838129496402878,0.07657657657657657,0.6
81270,0.962,0.9618473895582329,0.9618473895582329,0.037848605577689244,0.6
82270,0.958,0.9515260323159784,0.9724770642201835,0.05934065934065934,0.6
83270,0.945,0.9196428571428571,0.9559164733178654,0.0632688927943761,0.6
84270,0.963,0.9573170731707317,0.9671457905544147,0.04093567251461988,0.6
85270,0.959,0.9261904761904762,0.974937343358396,0.051580698835274545,0.6
86270,0.972,0.9555555555555556,0.9748110831234257,0.029850746268656716,0.6
87270,0.948,0.880184331797235,0.880184331797235,0.033205619412515965,0.6
88270,0.942,0.4605263157894737,0.6730769230769231,0.043248945147679324,0.6
89270,0.937,0.7061855670103093,0.958041958041958,0.06651108518086347,0.6
90270,0.949,0.7758620689655172,0.9183673469387755,0.04572098475967175,0.6
91270,0.943,0.7913043478260869,0.9528795811518325,0.059332509270704575,0.6
92270,0.951,0.8,0.8732394366197183,0.03613053613053613,0.6
93270,0.938,0.7952755905511811,0.9528301886792453,0.06598984771573604,0.6
94270,0.942,0.9097560975609756,0.9467005076142132,0.06105610561056106,0.6
95270,0.953,0.7958115183246073,0.95,0.04642857142857143,0.6
96270,0.901,0.9727891156462585,0.7586206896551724,0.012841091492776886,0.6
97270,0.929,0.933579335793358,0.9353049907578558,0.0784313725490196,0.6
98270,0.948,0.8825065274151436,0.9797101449275363,0.06870229007633588,0.6
99270,0.942,0.9322033898305084,0.9574468085106383,0.07453416149068323,0.6
100270,0.949,0.9157608695652174,0.9439775910364145,0.04821150855365474,0.6
101270,0.942,0.9414225941422594,0.8364312267657993,0.019151846785225718,0.6
102270,0.94,0.8937875751503006,0.9845474613686535,0.09689213893967093,0.6
103270,0.944,0.9184782608695652,0.8047619047619048,0.0189873417721519,0.6
104270,0.887,0.7861635220125787,0.6127450980392157,0.04271356783919598,0.6
105270,0.92,0.8085106382978723,0.8976377952755905,0.07238605898123325,0.6
