samples,acc,prec,rec,fpr,ngrams
93270,0.933,0.7843137254901961,0.9433962264150944,0.06979695431472081,2.0
94270,0.884,0.9602649006622517,0.7360406091370558,0.019801980198019802,2.0
95270,0.952,0.7978723404255319,0.9375,0.04523809523809524,2.0
96270,0.94,0.916010498687664,0.9257294429708223,0.051364365971107544,2.0
97270,0.947,0.9404332129963899,0.9630314232902033,0.0718954248366013,2.0
98270,0.918,0.9457627118644067,0.808695652173913,0.024427480916030534,2.0
99270,0.939,0.930188679245283,0.9535783365570599,0.07660455486542443,2.0
100270,0.965,0.9327956989247311,0.9719887955182073,0.038880248833592534,2.0
101270,0.938,0.9259259259259259,0.8364312267657993,0.024623803009575923,2.0
102270,0.919,0.8875,0.9403973509933775,0.09872029250457039,2.0
103270,0.94,0.907608695652174,0.7952380952380952,0.021518987341772152,2.0
104270,0.894,0.8402777777777778,0.5931372549019608,0.028894472361809045,2.0
105270,0.91,0.7907801418439716,0.8779527559055118,0.07908847184986595,2.0
106270,0.911,0.9256329113924051,0.9330143540669856,0.1260053619302949,2.0
107270,0.923,0.6714285714285714,0.9463087248322147,0.08108108108108109,2.0
108270,0.913,0.6842105263157895,0.9837837837837838,0.10306748466257669,2.0
109270,0.874,0.9566160520607375,0.8062157221206582,0.04415011037527594,2.0
110270,0.934,0.8953722334004024,0.9694989106753813,0.09611829944547134,2.0
111270,0.91,0.9898785425101214,0.8519163763066202,0.011737089201877934,2.0
112270,0.924,0.9051094890510949,0.9538461538461539,0.10833333333333334,2.0
113270,0.945,0.9277566539923955,0.9663366336633663,0.07676767676767676,2.0
114270,0.929,0.8870192307692307,0.9389312977099237,0.07742998352553541,2.0
115270,0.879,0.9830508474576272,0.804159445407279,0.018912529550827423,2.0
116270,0.927,0.8646788990825688,0.9641943734015346,0.09688013136288999,2.0
117270,0.948,0.9384328358208955,0.9636015325670498,0.06903765690376569,2.0
118270,0.919,0.969939879759519,0.88,0.03333333333333333,2.0
119270,0.913,0.8372093023255814,0.9310344827586207,0.09662576687116564,2.0
120270,0.934,0.9618528610354223,0.8716049382716049,0.023529411764705882,2.0
121270,0.952,0.9273127753303965,0.9655963302752294,0.05851063829787234,2.0
122270,0.929,0.9330855018587361,0.8256578947368421,0.02586206896551724,2.0
123270,0.936,0.9204545454545454,0.9742268041237113,0.11722488038277512,2.0
124270,0.936,0.8878281622911695,0.9562982005141388,0.07692307692307693,2.0
125270,0.871,0.9690721649484536,0.8047945205479452,0.036057692307692304,2.0
126270,0.949,0.9148936170212766,0.9626865671641791,0.06020066889632107,2.0
127270,0.939,0.8724637681159421,0.9465408805031447,0.06451612903225806,2.0
128270,0.935,0.9971830985915493,0.84688995215311,0.001718213058419244,2.0
129270,0.946,0.916010498687664,0.9407008086253369,0.05087440381558029,2.0
130270,0.941,0.9398601398601398,0.9767441860465116,0.13782051282051283,2.0
131270,0.935,0.9561643835616438,0.9548563611491108,0.11895910780669144,2.0
132270,0.911,0.9287598944591029,0.952638700947226,0.20689655172413793,2.0
133270,0.912,0.960618846694796,0.9192462987886945,0.10894941634241245,2.0
134270,0.907,0.9096477794793262,0.945859872611465,0.1586021505376344,2.0
135270,0.954,0.9566326530612245,0.984251968503937,0.14285714285714285,2.0
136270,0.959,0.9726027397260274,0.97625,0.11,2.0
137270,0.949,0.9602739726027397,0.9695712309820194,0.10469314079422383,2.0
138270,0.952,0.9607843137254902,0.9760956175298805,0.1214574898785425,2.0
139270,0.957,0.9771573604060914,0.9685534591194969,0.08780487804878048,2.0
140270,0.879,0.9987730061349693,0.8715203426124197,0.015151515151515152,2.0
141270,0.976,0.9890350877192983,0.9847161572052402,0.11904761904761904,2.0
142270,0.969,0.9913978494623656,0.9756613756613757,0.14545454545454545,2.0
143270,0.954,0.9720730397422127,0.9783783783783784,0.3466666666666667,2.0
144270,0.978,0.9838012958963283,0.9923747276688453,0.18292682926829268,2.0
145270,0.958,0.9850746268656716,0.9673055242390078,0.11504424778761062,2.0
146270,0.98,0.9880304678998912,0.990185387131952,0.13253012048192772,2.0
147270,0.966,0.986827661909989,0.9761129207383279,0.1518987341772152,2.0
148270,0.98,0.987885462555066,0.9900662251655629,0.11702127659574468,2.0
149270,0.99,0.993717277486911,0.9958027282266527,0.1276595744680851,2.0
150270,0.972,0.9802847754654983,0.988950276243094,0.18947368421052632,2.0
151270,0.971,0.9892125134843581,0.9797008547008547,0.15625,2.0
152270,0.976,0.9911699779249448,0.9824945295404814,0.09302325581395349,2.0
153270,0.973,0.9839449541284404,0.9850746268656716,0.10852713178294573,2.0
154270,0.916,0.9375736160188457,0.9625151148730351,0.3063583815028902,2.0
155270,0.851,0.8333333333333334,0.8897485493230174,0.19047619047619047,2.0
156270,0.895,0.9735849056603774,0.8500823723228995,0.035623409669211195,2.0
157270,0.96,0.9676923076923077,0.970679012345679,0.05965909090909091,2.0
158270,0.949,0.9712,0.9484375,0.05,2.0
159270,0.933,0.9657320872274143,0.9323308270676691,0.06567164179104477,2.0
160270,0.967,0.9859594383775351,0.9634146341463414,0.02616279069767442,2.0
161270,0.959,0.9797822706065319,0.9574468085106383,0.038011695906432746,2.0
162270,0.971,0.9668174962292609,0.9891975308641975,0.0625,2.0
163270,0.959,0.9845679012345679,0.953662182361734,0.030211480362537766,2.0
164270,0.965,0.9757575757575757,0.971342383107089,0.04747774480712166,2.0
165270,0.974,0.9705882352941176,0.9889589905362776,0.05191256830601093,2.0
166270,0.976,0.9879336349924586,0.9761549925484352,0.0243161094224924,2.0
167270,0.966,0.9761146496815286,0.9699367088607594,0.04076086956521739,2.0
168270,0.961,0.9556868537666174,0.9862804878048781,0.0872093023255814,2.0
169270,0.968,0.9847328244274809,0.967016491754123,0.03003003003003003,2.0
170270,0.972,0.9888888888888889,0.967391304347826,0.019662921348314606,2.0
171270,0.971,0.9761904761904762,0.9805680119581465,0.04833836858006042,2.0
172270,0.966,0.9740458015267176,0.9740458015267176,0.04927536231884058,2.0
173270,0.969,0.9815950920245399,0.9711684370257967,0.03519061583577713,2.0
174270,0.983,0.989329268292683,0.9848254931714719,0.020527859237536656,2.0
175270,0.978,0.9879336349924586,0.9790732436472347,0.02416918429003021,2.0
176270,0.972,0.9891304347826086,0.9680851063829787,0.02046783625730994,2.0
177270,0.977,0.984984984984985,0.9805680119581465,0.030211480362537766,2.0
178270,0.955,0.9613670133729569,0.9714714714714715,0.07784431137724551,2.0
179270,0.914,0.9773691654879774,0.9080157687253614,0.06694560669456066,2.0
180270,0.976,0.9845201238390093,0.9784615384615385,0.02857142857142857,2.0
181270,0.981,0.9882005899705014,0.9838472834067548,0.025078369905956112,2.0
182270,0.973,0.9893617021276596,0.970193740685544,0.02127659574468085,2.0
183270,0.969,0.9778761061946902,0.9764359351988218,0.04672897196261682,2.0
184270,0.979,0.984779299847793,0.9832826747720365,0.029239766081871343,2.0
185270,0.97,0.9680511182108626,0.9837662337662337,0.052083333333333336,2.0
186270,0.984,0.9806835066864784,0.995475113122172,0.03857566765578635,2.0
187270,0.971,0.9817905918057663,0.9743975903614458,0.03571428571428571,2.0
188270,0.962,0.96,0.9833080424886191,0.07917888563049853,2.0
189270,0.969,0.9739263803680982,0.9784283513097073,0.04843304843304843,2.0
190270,0.966,0.9783549783549783,0.9727403156384505,0.04950495049504951,2.0
191270,0.941,0.9495798319327731,0.9671897289586305,0.12040133779264214,2.0
192270,0.925,0.9786381842456608,0.9255050505050505,0.07692307692307693,2.0
193270,0.91,0.9358288770053476,0.9433962264150944,0.18604651162790697,2.0
194270,0.962,0.9813218390804598,0.9646892655367232,0.04452054794520548,2.0
195270,0.916,0.967373572593801,0.9025875190258752,0.05830903790087463,2.0
196270,0.958,0.97,0.97,0.07,2.0
197270,0.963,0.9839357429718876,0.9671052631578947,0.05,2.0
198270,0.999,0.998989898989899,1.0,0.09090909090909091,2.0
199270,1.0,1.0,1.0,0.0,2.0
200270,0.982,0.9964747356051704,0.9826187717265353,0.021897810218978103,2.0
201270,0.973,0.9962732919254659,0.9709443099273608,0.017241379310344827,2.0
202270,0.963,0.9854651162790697,0.9617021276595744,0.03389830508474576,2.0
203270,0.977,0.9885550786838341,0.9787535410764873,0.027210884353741496,2.0
204270,0.966,0.9929278642149929,0.960328317373461,0.01858736059479554,2.0
205270,0.979,0.9892141756548536,0.9786585365853658,0.020348837209302327,2.0
206270,0.98,0.9863429438543247,0.983358547655068,0.02654867256637168,2.0
207270,0.982,0.9872,0.9840510366826156,0.021447721179624665,2.0
208270,0.977,0.9962121212121212,0.9752781211372065,0.015706806282722512,2.0
209270,0.981,0.9844155844155844,0.9908496732026144,0.05106382978723404,2.0
210270,0.955,0.9865671641791045,0.9483500717360115,0.0297029702970297,2.0
211270,0.976,0.9873417721518988,0.9790794979079498,0.03180212014134275,2.0
212270,0.975,0.9914040114613181,0.9732770745428974,0.020761245674740483,2.0
213270,0.978,0.9971264367816092,0.9719887955182073,0.006993006993006993,2.0
214270,0.981,0.9922380336351876,0.9833333333333333,0.02727272727272727,2.0
215270,0.946,0.9769230769230769,0.9421364985163204,0.046012269938650305,2.0
216270,0.963,1.0,0.9536921151439299,0.0,2.0
217270,0.979,0.9791955617198336,0.9915730337078652,0.052083333333333336,2.0
218270,0.952,0.9795918367346939,0.9411764705882353,0.030927835051546393,2.0
219270,0.982,0.9865319865319865,0.9832214765100671,0.019801980198019802,2.0
220270,0.985,0.9951768488745981,0.9809825673534073,0.008130081300813009,2.0
221270,0.986,0.9921135646687698,0.9858934169278997,0.013812154696132596,2.0
222270,0.988,1.0,0.9839142091152815,0.0,2.0
223270,0.986,0.9905660377358491,0.987460815047022,0.016574585635359115,2.0
224270,0.971,0.9767827529021559,0.9751655629139073,0.03535353535353535,2.0
225270,0.985,0.9855072463768116,0.9902912621359223,0.02356020942408377,2.0
226270,0.976,0.9898132427843803,0.9700499168053245,0.015037593984962405,2.0
227270,0.985,0.9960369881109643,0.9843342036553525,0.01282051282051282,2.0
228270,0.977,0.9744990892531876,0.9834558823529411,0.03070175438596491,2.0
229270,0.984,0.97678916827853,0.9921414538310412,0.024439918533604887,2.0
230270,0.976,0.9849624060150376,0.9703703703703703,0.017391304347826087,2.0
231270,0.982,0.9856373429084381,0.9821109123434705,0.018140589569160998,2.0
232270,0.985,0.9973045822102425,0.9827357237715804,0.008097165991902834,2.0
233270,0.951,0.9866412213740458,0.924865831842576,0.015873015873015872,2.0
234270,0.985,0.9910233393177738,0.9822064056939501,0.01141552511415525,2.0
235270,0.968,0.9809885931558935,0.9591078066914498,0.021645021645021644,2.0
236270,0.981,0.9921259842519685,0.9782608695652174,0.014044943820224719,2.0
237270,0.985,0.9899425287356322,0.9885222381635581,0.0231023102310231,2.0
238270,0.961,0.9872262773722628,0.944153577661431,0.01639344262295082,2.0
239270,0.979,0.9936406995230525,0.9735202492211839,0.0111731843575419,2.0
240270,0.982,0.9861111111111112,0.9826989619377162,0.018957345971563982,2.0
241270,0.985,0.9894366197183099,0.9842381786339754,0.013986013986013986,2.0
242270,0.982,0.9952681388012619,0.9767801857585139,0.00847457627118644,2.0
243270,0.989,0.9903100775193798,0.988394584139265,0.010351966873706004,2.0
244270,0.982,0.9906367041198502,0.9760147601476015,0.010917030567685589,2.0
245270,0.986,0.9898132427843803,0.9864636209813875,0.014669926650366748,2.0
246270,0.983,0.9899396378269618,0.9761904761904762,0.010080645161290322,2.0
247270,0.982,0.9953560371517027,0.9772036474164134,0.008771929824561403,2.0
248270,0.972,0.9819639278557114,0.962671905697446,0.018329938900203666,2.0
249270,0.983,0.9855072463768116,0.9794238683127572,0.013618677042801557,2.0
250270,0.973,0.9800362976406534,0.9712230215827338,0.024774774774774775,2.0
251270,0.993,0.9967373572593801,0.9918831168831169,0.005208333333333333,2.0
252270,0.987,0.9879101899827288,0.9896193771626297,0.016587677725118485,2.0
253270,0.984,0.9930555555555556,0.9794520547945206,0.009615384615384616,2.0
254270,0.99,0.9854604200323102,0.9983633387888707,0.02313624678663239,2.0
255270,0.973,0.9676840215439856,0.9835766423357665,0.03982300884955752,2.0
256270,0.992,1.0,0.9889655172413793,0.0,2.0
257270,0.993,1.0,0.9898550724637681,0.0,2.0
258270,0.981,0.9918433931484503,0.977491961414791,0.013227513227513227,2.0
259270,0.983,0.997229916897507,0.9795918367346939,0.007547169811320755,2.0
260270,0.99,0.9958041958041958,0.9902642559109874,0.010676156583629894,2.0
261270,0.991,0.9942028985507246,0.9927641099855282,0.012944983818770227,2.0
262270,0.986,0.9972789115646259,0.9838926174496644,0.00784313725490196,2.0
263270,0.979,0.9973118279569892,0.9750328515111695,0.008368200836820083,2.0
264270,0.986,0.9939668174962293,0.9850523168908819,0.012084592145015106,2.0
265270,0.993,0.9942446043165467,0.9956772334293948,0.013071895424836602,2.0
266270,0.981,0.9889196675900277,0.9848275862068966,0.02909090909090909,2.0
267270,0.9787234042553191,0.9955817378497791,0.9740634005763689,0.010238907849829351,2.0
0,0.6,0.0,0.0,0.4,3.0
10,0.55,0.5,0.3333333333333333,0.2727272727272727,3.0
30,0.75,0.7333333333333333,0.6470588235294118,0.17391304347826086,3.0
70,0.7375,1.0,0.38235294117647056,0.0,3.0
150,0.91875,0.875,0.8909090909090909,0.06666666666666667,3.0
310,0.921875,0.8760330578512396,0.9137931034482759,0.07352941176470588,3.0
630,0.9140625,0.8360655737704918,0.9315068493150684,0.09501187648456057,3.0
1270,0.952,0.9081632653061225,0.967391304347826,0.056962025316455694,3.0
2270,0.973,0.9546742209631728,0.9683908045977011,0.024539877300613498,3.0
3270,0.97,0.9701492537313433,0.9420289855072463,0.015267175572519083,3.0
4270,0.967,0.9340659340659341,0.9742120343839542,0.03686635944700461,3.0
5270,0.981,0.9768115942028985,0.9683908045977011,0.012269938650306749,3.0
6270,0.986,0.9886363636363636,0.9720670391061452,0.006230529595015576,3.0
7270,0.989,0.978494623655914,0.9918256130790191,0.01263823064770932,3.0
8270,0.983,0.9713467048710601,0.9797687861271677,0.01529051987767584,3.0
9270,0.991,0.9859943977591037,0.9887640449438202,0.007763975155279503,3.0
10270,0.814,0.7859922178988327,0.8416666666666667,0.21153846153846154,3.0
11270,0.88,0.9290322580645162,0.8834355828220859,0.12643678160919541,3.0
12270,0.929,0.9565217391304348,0.9310344827586207,0.07458563535911603,3.0
13270,0.919,0.9284578696343402,0.9419354838709677,0.11842105263157894,3.0
14270,0.931,0.9683860232945092,0.9208860759493671,0.051630434782608696,3.0
15270,0.954,0.9662058371735791,0.9632465543644717,0.06340057636887608,3.0
16270,0.95,0.9838449111470113,0.938366718027735,0.02849002849002849,3.0
17270,0.955,0.9774557165861514,0.95141065830721,0.03867403314917127,3.0
18270,0.969,0.973015873015873,0.9776714513556619,0.045576407506702415,3.0
19270,0.973,0.9819967266775778,0.974025974025974,0.028645833333333332,3.0
20270,0.954,0.9821138211382113,0.945226917057903,0.030470914127423823,3.0
21270,0.969,0.9799072642967542,0.9723926380368099,0.03735632183908046,3.0
22270,0.969,0.9723076923076923,0.9798449612403101,0.05070422535211268,3.0
23270,0.972,0.9818181818181818,0.972176759410802,0.028277634961439587,3.0
24270,0.975,0.9748031496062992,0.9856687898089171,0.043010752688172046,3.0
25270,0.987,0.9952380952380953,0.9843014128728415,0.008264462809917356,3.0
26270,0.974,0.9815950920245399,0.9785932721712538,0.03468208092485549,3.0
27270,0.971,0.9735537190082645,0.978405315614618,0.04020100502512563,3.0
28270,0.979,0.9884488448844885,0.9771615008156607,0.01808785529715762,3.0
29270,0.982,0.993660855784469,0.9781591263650546,0.011142061281337047,3.0
30270,0.98,0.9817073170731707,0.9877300613496932,0.034482758620689655,3.0
31270,0.975,0.9860681114551083,0.9754977029096478,0.025936599423631124,3.0
32270,0.971,0.9839228295819936,0.9698890649762282,0.02710027100271003,3.0
33270,0.972,0.9832775919732442,0.9702970297029703,0.025380710659898477,3.0
34270,0.978,0.9952305246422893,0.9705426356589147,0.008450704225352112,3.0
35270,0.983,0.9950738916256158,0.9774193548387097,0.007894736842105263,3.0
36270,0.976,0.98,0.9830246913580247,0.036931818181818184,3.0
37270,0.977,0.990506329113924,0.973561430793157,0.01680672268907563,3.0
38270,0.976,0.9843260188087775,0.9781931464174455,0.027932960893854747,3.0
39270,0.973,0.9900826446280991,0.9661290322580646,0.015789473684210527,3.0
40270,0.981,0.9825949367088608,0.9872813990461049,0.029649595687331536,3.0
41270,0.982,0.988835725677831,0.9825673534072901,0.018970189701897018,3.0
42270,0.979,0.9821138211382113,0.9837133550488599,0.02849740932642487,3.0
43270,0.983,0.9906396255850234,0.9829721362229102,0.01694915254237288,3.0
44270,0.978,0.9839486356340289,0.9808,0.02666666666666667,3.0
45270,0.986,0.9887278582930756,0.9887278582930756,0.018469656992084433,3.0
46270,0.976,0.9905660377358491,0.9722222222222222,0.017045454545454544,3.0
47270,0.983,0.989010989010989,0.984375,0.019444444444444445,3.0
48270,0.985,0.9870967741935484,0.9886914378029079,0.02099737532808399,3.0
49270,0.98,0.9889937106918238,0.9797507788161994,0.019553072625698324,3.0
50270,0.982,0.982484076433121,0.9887820512820513,0.02925531914893617,3.0
51270,0.984,0.9856,0.9887640449438202,0.023872679045092837,3.0
52270,0.987,0.9893939393939394,0.9908952959028832,0.020527859237536656,3.0
53270,0.983,0.9854368932038835,0.9870340356564019,0.02349869451697128,3.0
54270,0.977,0.9825949367088608,0.981042654028436,0.02997275204359673,3.0
55270,0.981,0.9909365558912386,0.9805680119581465,0.01812688821752266,3.0
56270,0.975,0.9869918699186991,0.9727564102564102,0.02127659574468085,3.0
57270,0.976,0.9902755267423015,0.9713831478537361,0.016172506738544475,3.0
58270,0.986,0.9919224555735057,0.985553772070626,0.013262599469496022,3.0
59270,0.985,0.9922360248447205,0.9845916795069337,0.014245014245014245,3.0
60270,0.986,0.9887096774193549,0.9887096774193549,0.018421052631578946,3.0
61270,0.99,0.9919871794871795,0.9919871794871795,0.013297872340425532,3.0
62270,0.963,0.9795918367346939,0.9669064748201439,0.04590163934426229,3.0
63270,0.963,0.9901234567901235,0.9651022864019254,0.047337278106508875,3.0
64270,0.979,0.995243757431629,0.9800936768149883,0.0273972602739726,3.0
65270,0.951,0.9923566878980892,0.9476885644768857,0.033707865168539325,3.0
66270,0.972,0.986648865153538,0.9762219286657859,0.0411522633744856,3.0
67270,0.958,0.9826435246995995,0.9620915032679739,0.05531914893617021,3.0
68270,0.97,0.9898605830164765,0.9726027397260274,0.04060913705583756,3.0
69270,0.974,0.9805825242718447,0.9833101529902643,0.0498220640569395,3.0
70270,0.97,0.9898477157360406,0.972568578553616,0.04040404040404041,3.0
71270,0.968,0.9860228716645489,0.973651191969887,0.054187192118226604,3.0
72270,0.955,0.9730134932533733,0.9600591715976331,0.05555555555555555,3.0
73270,0.962,0.9702970297029703,0.9758179231863442,0.0707070707070707,3.0
74270,0.952,0.9689807976366323,0.9604685212298683,0.06624605678233439,3.0
75270,0.95,0.9806362378976486,0.9516778523489933,0.054901960784313725,3.0
76270,0.962,0.96,0.9853372434017595,0.0880503144654088,3.0
77270,0.93,0.9175738724727839,0.9719934102141681,0.13486005089058525,3.0
78270,0.94,0.9576023391812866,0.9548104956268222,0.09235668789808917,3.0
79270,0.949,0.9445378151260504,0.9689655172413794,0.07857142857142857,3.0
80270,0.959,0.9742173112338858,0.9514388489208633,0.03153153153153153,3.0
81270,0.969,0.9642147117296223,0.9738955823293173,0.035856573705179286,3.0
82270,0.954,0.9528130671506352,0.963302752293578,0.05714285714285714,3.0
83270,0.954,0.9445727482678984,0.9489559164733179,0.0421792618629174,3.0
84270,0.962,0.9591002044989775,0.9630390143737166,0.03898635477582846,3.0
85270,0.952,0.920863309352518,0.9624060150375939,0.05490848585690516,3.0
86270,0.96,0.9407407407407408,0.9596977329974811,0.03980099502487562,3.0
87270,0.947,0.8796296296296297,0.8755760368663594,0.033205619412515965,3.0
88270,0.932,0.4148936170212766,0.75,0.0580168776371308,3.0
89270,0.937,0.7197802197802198,0.916083916083916,0.059509918319719954,3.0
90270,0.942,0.7602339181286549,0.8843537414965986,0.04806565064478312,3.0
91270,0.945,0.7982456140350878,0.9528795811518325,0.05686032138442522,3.0
92270,0.945,0.757396449704142,0.9014084507042254,0.047785547785547784,3.0
93270,0.943,0.8242677824267782,0.9292452830188679,0.0532994923857868,3.0
94270,0.946,0.9336734693877551,0.9289340101522843,0.0429042904290429,3.0
95270,0.96,0.8260869565217391,0.95,0.0380952380952381,3.0
96270,0.947,0.921875,0.9389920424403183,0.048154093097913325,3.0
97270,0.929,0.9272727272727272,0.9426987060998152,0.08714596949891068,3.0
98270,0.928,0.8679245283018868,0.9333333333333333,0.07480916030534351,3.0
99270,0.941,0.9178832116788321,0.9729206963249516,0.09316770186335403,3.0
100270,0.959,0.917989417989418,0.9719887955182073,0.04821150855365474,3.0
101270,0.931,0.9,0.8364312267657993,0.03419972640218878,3.0
102270,0.937,0.9079497907949791,0.9580573951434879,0.08043875685557587,3.0
103270,0.946,0.9020618556701031,0.8333333333333334,0.024050632911392405,3.0
104270,0.893,0.8211920529801324,0.6078431372549019,0.03391959798994975,3.0
105270,0.928,0.8159722222222222,0.9251968503937008,0.07104557640750671,3.0
106270,0.927,0.9369085173501577,0.9473684210526315,0.10723860589812333,3.0
107270,0.923,0.6698113207547169,0.9530201342281879,0.08225616921269095,3.0
108270,0.919,0.703125,0.972972972972973,0.09325153374233129,3.0
109270,0.885,0.9655172413793104,0.8190127970749543,0.03532008830022075,3.0
110270,0.939,0.9145833333333333,0.9564270152505446,0.07578558225508318,3.0
111270,0.909,0.9782178217821782,0.8606271777003485,0.025821596244131457,3.0
112270,0.937,0.9177330895795247,0.9653846153846154,0.09375,3.0
113270,0.942,0.9240986717267552,0.9643564356435643,0.08080808080808081,3.0
114270,0.937,0.8891509433962265,0.9592875318066157,0.07742998352553541,3.0
115270,0.879,0.9871794871794872,0.8006932409012132,0.014184397163120567,3.0
116270,0.928,0.8666666666666667,0.9641943734015346,0.09523809523809523,3.0
117270,0.911,0.9909297052154195,0.8371647509578544,0.008368200836820083,3.0
118270,0.917,0.9698189134808853,0.8763636363636363,0.03333333333333333,3.0
119270,0.959,0.9228650137741047,0.9626436781609196,0.04294478527607362,3.0
120270,0.944,0.9703504043126685,0.8888888888888888,0.018487394957983194,3.0
121270,0.95,0.9288888888888889,0.9587155963302753,0.05673758865248227,3.0
122270,0.922,0.9312977099236641,0.8026315789473685,0.02586206896551724,3.0
123270,0.931,0.9267886855241264,0.9570446735395189,0.10526315789473684,3.0
124270,0.917,0.8677884615384616,0.9280205655526992,0.09001636661211129,3.0
125270,0.955,0.9622641509433962,0.9606164383561644,0.052884615384615384,3.0
126270,0.944,0.9119047619047619,0.9527363184079602,0.061872909698996656,3.0
127270,0.934,0.8772455089820359,0.9213836477987422,0.060117302052785926,3.0
128270,0.939,0.9863760217983651,0.8660287081339713,0.00859106529209622,3.0
129270,0.953,0.9196891191709845,0.9568733153638814,0.0492845786963434,3.0
130270,0.94,0.9410112359550562,0.9738372093023255,0.1346153846153846,3.0
131270,0.934,0.9536152796725784,0.9562243502051984,0.12639405204460966,3.0
132270,0.914,0.927916120576671,0.9580514208389715,0.210727969348659,3.0
133270,0.949,0.9625668449197861,0.9690444145356663,0.10894941634241245,3.0
134270,0.915,0.9235569422776911,0.9426751592356688,0.13172043010752688,3.0
135270,0.938,0.9510309278350515,0.968503937007874,0.15966386554621848,3.0
136270,0.969,0.9741060419235512,0.9875,0.105,3.0
137270,0.949,0.9602739726027397,0.9695712309820194,0.10469314079422383,3.0
138270,0.941,0.9602122015915119,0.9614873837981408,0.1214574898785425,3.0
139270,0.883,0.9970674486803519,0.8553459119496856,0.00975609756097561,3.0
140270,0.972,0.9945414847161572,0.9753747323340471,0.07575757575757576,3.0
141270,0.974,0.9900881057268722,0.9814410480349345,0.10714285714285714,3.0
142270,0.968,0.9903329752953813,0.9756613756613757,0.16363636363636364,3.0
143270,0.938,0.9746974697469747,0.9578378378378378,0.30666666666666664,3.0
144270,0.976,0.9858695652173913,0.9880174291938998,0.15853658536585366,3.0
145270,0.967,0.9863325740318907,0.9763246899661782,0.10619469026548672,3.0
146270,0.981,0.9891067538126361,0.990185387131952,0.12048192771084337,3.0
147270,0.973,0.9869281045751634,0.9837133550488599,0.1518987341772152,3.0
148270,0.976,0.9889135254988913,0.9845474613686535,0.10638297872340426,3.0
149270,0.978,0.9946865037194474,0.9821615949632738,0.10638297872340426,3.0
150270,0.973,0.9803063457330415,0.9900552486187846,0.18947368421052632,3.0
151270,0.972,0.990280777537797,0.9797008547008547,0.140625,3.0
152270,0.984,0.9923245614035088,0.9901531728665208,0.08139534883720931,3.0
153270,0.975,0.9806818181818182,0.9908151549942594,0.13178294573643412,3.0
154270,0.927,0.9404205607476636,0.973397823458283,0.2947976878612717,3.0
155270,0.839,0.8156028368794326,0.8897485493230174,0.2153209109730849,3.0
156270,0.899,0.9702602230483272,0.8599670510708401,0.04071246819338423,3.0
157270,0.956,0.9763406940063092,0.9552469135802469,0.04261363636363636,3.0
158270,0.941,0.9589257503949447,0.9484375,0.07222222222222222,3.0
159270,0.942,0.9619482496194824,0.9503759398496241,0.07462686567164178,3.0
160270,0.973,0.9831029185867896,0.975609756097561,0.03197674418604651,3.0
161270,0.963,0.9711684370257967,0.9726443768996961,0.05555555555555555,3.0
162270,0.969,0.9667170953101362,0.9861111111111112,0.0625,3.0
163270,0.962,0.9861325115562404,0.9566517189835575,0.027190332326283987,3.0
164270,0.974,0.9833080424886191,0.9773755656108597,0.032640949554896145,3.0
165270,0.976,0.9721362229102167,0.9905362776025236,0.04918032786885246,3.0
166270,0.98,0.9880059970014993,0.9821162444113264,0.0243161094224924,3.0
167270,0.972,0.9839743589743589,0.9715189873417721,0.02717391304347826,3.0
168270,0.962,0.9696048632218845,0.9725609756097561,0.05813953488372093,3.0
169270,0.965,0.9773413897280967,0.9700149925037481,0.04504504504504504,3.0
170270,0.973,0.9782945736434109,0.9798136645962733,0.03932584269662921,3.0
171270,0.975,0.9805970149253731,0.9820627802690582,0.03927492447129909,3.0
172270,0.952,0.9720062208398134,0.9541984732824428,0.05217391304347826,3.0
173270,0.973,0.9831804281345565,0.9757207890743551,0.03225806451612903,3.0
174270,0.967,0.9890625,0.960546282245827,0.020527859237536656,3.0
175270,0.965,0.9817629179331308,0.9656203288490284,0.03625377643504532,3.0
176270,0.965,0.9874804381846636,0.958966565349544,0.023391812865497075,3.0
177270,0.978,0.9806835066864784,0.9865470852017937,0.03927492447129909,3.0
178270,0.957,0.962852897473997,0.972972972972973,0.0748502994011976,3.0
179270,0.92,0.9748953974895398,0.9185282522996058,0.07531380753138076,3.0
180270,0.98,0.9846153846153847,0.9846153846153847,0.02857142857142857,3.0
181270,0.976,0.9866666666666667,0.9779735682819384,0.02821316614420063,3.0
182270,0.974,0.9878971255673222,0.9731743666169895,0.0243161094224924,3.0
183270,0.972,0.9822222222222222,0.9764359351988218,0.037383177570093455,3.0
184270,0.977,0.9862174578866769,0.9787234042553191,0.02631578947368421,3.0
185270,0.971,0.9835255354200988,0.9691558441558441,0.026041666666666668,3.0
186270,0.978,0.9819548872180451,0.9849170437405732,0.03560830860534125,3.0
187270,0.965,0.9801526717557252,0.9668674698795181,0.03869047619047619,3.0
188270,0.959,0.9517543859649122,0.9878603945371776,0.0967741935483871,3.0
189270,0.961,0.9736024844720497,0.9661016949152542,0.04843304843304843,3.0
190270,0.96,0.975397973950796,0.9670014347202296,0.056105610561056105,3.0
191270,0.947,0.9487534626038782,0.9771754636233951,0.12374581939799331,3.0
192270,0.916,0.987603305785124,0.9053030303030303,0.04326923076923077,3.0
193270,0.876,0.9478260869565217,0.8814016172506739,0.13953488372093023,3.0
194270,0.964,0.9827586206896551,0.9661016949152542,0.0410958904109589,3.0
