samples,acc,prec,rec,fpr,buckets
238270,0.429,1.0,0.0034904013961605585,0.0,12.0
239270,0.36,1.0,0.003115264797507788,0.0,12.0
240270,0.428,1.0,0.010380622837370242,0.0,12.0
241270,0.43,1.0,0.0017513134851138354,0.0,12.0
242270,0.398,1.0,0.06811145510835913,0.0,12.0
243270,0.506,1.0,0.04448742746615087,0.0,12.0
244270,0.475,1.0,0.03136531365313653,0.0,12.0
245270,0.452,1.0,0.0727580372250423,0.0,12.0
246270,0.497,1.0,0.001984126984126984,0.0,12.0
247270,0.347,1.0,0.007598784194528876,0.0,12.0
248270,0.492,1.0,0.0019646365422396855,0.0,12.0
249270,0.514,0.0,0.0,0.0,12.0
250270,0.444,0.0,0.0,0.0,12.0
251270,0.39,1.0,0.00974025974025974,0.0,12.0
252270,0.423,1.0,0.0017301038062283738,0.0,12.0
253270,0.419,1.0,0.005136986301369863,0.0,12.0
254270,0.39,1.0,0.0016366612111292963,0.0,12.0
255270,0.453,1.0,0.0018248175182481751,0.0,12.0
256270,0.276,1.0,0.001379310344827586,0.0,12.0
257270,0.313,1.0,0.004347826086956522,0.0,12.0
258270,0.38,1.0,0.003215434083601286,0.0,12.0
259270,0.303,1.0,0.05170068027210884,0.0,12.0
260270,0.33,1.0,0.06815020862308763,0.0,12.0
261270,0.317,1.0,0.011577424023154847,0.0,12.0
262270,0.255,0.0,0.0,0.0,12.0
263270,0.24,1.0,0.001314060446780552,0.0,12.0
264270,0.338,1.0,0.01046337817638266,0.0,12.0
265270,0.313,1.0,0.010086455331412104,0.0,12.0
266270,0.282,1.0,0.009655172413793104,0.0,12.0
267270,0.3029381965552178,1.0,0.008645533141210375,0.0,12.0
0,1.0,0.0,0.0,0.0,14.0
10,0.55,0.0,0.0,0.0,14.0
30,0.8,1.0,0.5294117647058824,0.0,14.0
70,0.7,1.0,0.29411764705882354,0.0,14.0
150,0.725,1.0,0.2,0.0,14.0
310,0.7,1.0,0.1724137931034483,0.0,14.0
630,0.746875,1.0,0.2602739726027397,0.0,14.0
1270,0.668,1.0,0.09782608695652174,0.0,14.0
2270,0.68,1.0,0.08045977011494253,0.0,14.0
3270,0.695,1.0,0.11594202898550725,0.0,14.0
4270,0.717,1.0,0.18911174785100288,0.0,14.0
5270,0.723,1.0,0.20402298850574713,0.0,14.0
6270,0.71,1.0,0.18994413407821228,0.0,14.0
7270,0.716,1.0,0.22615803814713897,0.0,14.0
8270,0.733,1.0,0.22832369942196531,0.0,14.0
9270,0.736,1.0,0.25842696629213485,0.0,14.0
10270,0.566,1.0,0.09583333333333334,0.0,14.0
11270,0.365,1.0,0.02607361963190184,0.0,14.0
12270,0.388,1.0,0.04075235109717868,0.0,14.0
13270,0.454,0.9868421052631579,0.12096774193548387,0.002631578947368421,14.0
14270,0.494,1.0,0.19936708860759494,0.0,14.0
15270,0.539,0.9897959183673469,0.29709035222052066,0.005763688760806916,14.0
16270,0.611,1.0,0.40061633281972264,0.0,14.0
17270,0.652,0.9931972789115646,0.45768025078369906,0.0055248618784530384,14.0
18270,0.69,0.9907120743034056,0.5103668261562998,0.00804289544235925,14.0
19270,0.73,1.0,0.5616883116883117,0.0,14.0
20270,0.741,0.9773869346733668,0.6087636932707355,0.024930747922437674,14.0
21270,0.772,0.9953271028037384,0.6533742331288344,0.005747126436781609,14.0
22270,0.811,0.9935064935064936,0.7116279069767442,0.008450704225352112,14.0
23270,0.82,0.9864559819413092,0.7152209492635024,0.015424164524421594,14.0
24270,0.836,0.9936170212765958,0.7436305732484076,0.008064516129032258,14.0
25270,0.853,0.99,0.7770800627943485,0.013774104683195593,14.0
26270,0.853,0.9865642994241842,0.7859327217125383,0.02023121387283237,14.0
27270,0.89,0.9694656488549618,0.8438538205980066,0.04020100502512563,14.0
28270,0.899,0.981203007518797,0.8515497553017944,0.025839793281653745,14.0
29270,0.89,0.9801084990958409,0.8455538221528861,0.03064066852367688,14.0
30270,0.908,0.9794520547945206,0.8773006134969326,0.034482758620689655,14.0
31270,0.916,0.9749582637729549,0.8943338437978561,0.043227665706051875,14.0
32270,0.901,0.9602076124567474,0.8795562599049128,0.06233062330623306,14.0
33270,0.901,0.9518716577540107,0.8811881188118812,0.06852791878172589,14.0
34270,0.922,0.9764705882352941,0.9007751937984496,0.03943661971830986,14.0
35270,0.909,0.9648506151142355,0.885483870967742,0.05263157894736842,14.0
36270,0.9,0.9521452145214522,0.8904320987654321,0.08238636363636363,14.0
37270,0.911,0.9526143790849673,0.9066874027993779,0.08123249299719888,14.0
38270,0.89,0.9332247557003257,0.8925233644859814,0.11452513966480447,14.0
39270,0.911,0.9477234401349073,0.9064516129032258,0.08157894736842106,14.0
40270,0.927,0.9469453376205788,0.9364069952305246,0.0889487870619946,14.0
41270,0.905,0.9213836477987422,0.9286846275752774,0.13550135501355012,14.0
42270,0.917,0.9402985074626866,0.9234527687296417,0.09326424870466321,14.0
43270,0.927,0.9598715890850722,0.9256965944272446,0.07062146892655367,14.0
44270,0.911,0.9407894736842105,0.9152,0.096,14.0
45270,0.92,0.9398373983739837,0.9307568438003221,0.09762532981530343,14.0
46270,0.901,0.9178082191780822,0.9305555555555556,0.1534090909090909,14.0
47270,0.927,0.9536,0.93125,0.08055555555555556,14.0
48270,0.914,0.9210110584518167,0.9418416801292407,0.13123359580052493,14.0
49270,0.904,0.9212962962962963,0.9299065420560748,0.1424581005586592,14.0
50270,0.909,0.9183673469387755,0.9375,0.13829787234042554,14.0
51270,0.92,0.9487603305785124,0.9213483146067416,0.08222811671087533,14.0
52270,0.902,0.9282442748091603,0.9226100151745068,0.1378299120234604,14.0
53270,0.909,0.9214743589743589,0.9319286871961102,0.1279373368146214,14.0
54270,0.899,0.9169278996865203,0.9241706161137441,0.1444141689373297,14.0
55270,0.923,0.9431137724550899,0.9417040358744395,0.1148036253776435,14.0
56270,0.911,0.918622848200313,0.9407051282051282,0.13829787234042554,14.0
57270,0.907,0.9227129337539433,0.9300476947535771,0.1320754716981132,14.0
58270,0.916,0.9284578696343402,0.9373996789727127,0.11936339522546419,14.0
59270,0.926,0.9485179407176287,0.9368258859784283,0.09401709401709402,14.0
60270,0.897,0.9083728278041074,0.9274193548387096,0.15263157894736842,14.0
61270,0.911,0.9252782193958664,0.9326923076923077,0.125,14.0
62270,0.86,0.9315707620528771,0.8618705035971223,0.14426229508196722,14.0
63270,0.825,0.9493150684931507,0.8339350180505415,0.21893491124260356,14.0
64270,0.844,0.9665775401069518,0.8466042154566745,0.17123287671232876,14.0
65270,0.87,0.9601063829787234,0.878345498783455,0.16853932584269662,14.0
66270,0.866,0.9203778677462888,0.9009247027741083,0.24279835390946503,14.0
67270,0.882,0.928476821192053,0.9163398692810457,0.2297872340425532,14.0
68270,0.844,0.943758573388203,0.8567870485678705,0.20812182741116753,14.0
69270,0.857,0.9090909090909091,0.8901251738525731,0.2277580071174377,14.0
70270,0.895,0.9555555555555556,0.9114713216957606,0.1717171717171717,14.0
71270,0.805,0.9312320916905444,0.8155583437892095,0.23645320197044334,14.0
72270,0.844,0.8892215568862275,0.878698224852071,0.22839506172839505,14.0
73270,0.868,0.9293233082706767,0.8790896159317212,0.15824915824915825,14.0
74270,0.789,0.9027303754266212,0.7745241581259151,0.17981072555205047,14.0
75270,0.855,0.9491017964071856,0.851006711409396,0.13333333333333333,14.0
76270,0.84,0.9484536082474226,0.8093841642228738,0.09433962264150944,14.0
77270,0.874,0.9271758436944938,0.8599670510708401,0.10432569974554708,14.0
78270,0.837,0.9424703891708968,0.8119533527696793,0.10828025477707007,14.0
79270,0.852,0.921875,0.8137931034482758,0.09523809523809523,14.0
80270,0.87,0.9382716049382716,0.8201438848920863,0.06756756756756757,14.0
81270,0.885,0.9422632794457275,0.8192771084337349,0.049800796812749,14.0
82270,0.885,0.9714912280701754,0.8128440366972477,0.02857142857142857,14.0
83270,0.857,0.9528301886792453,0.703016241299304,0.026362038664323375,14.0
84270,0.844,0.9688385269121813,0.702258726899384,0.021442495126705652,14.0
85270,0.89,0.9616613418530351,0.7543859649122807,0.019966722129783693,14.0
86270,0.863,0.9577464788732394,0.6851385390428212,0.01990049751243781,14.0
87270,0.918,0.8857142857142857,0.7142857142857143,0.02554278416347382,14.0
88270,0.934,0.36538461538461536,0.36538461538461536,0.03481012658227848,14.0
89270,0.924,0.819047619047619,0.6013986013986014,0.022170361726954493,14.0
90270,0.923,0.9069767441860465,0.5306122448979592,0.009378663540445486,14.0
91270,0.925,0.953125,0.6387434554973822,0.007416563658838072,14.0
92270,0.912,0.8857142857142857,0.43661971830985913,0.009324009324009324,14.0
93270,0.908,0.96875,0.5849056603773585,0.005076142131979695,14.0
94270,0.819,0.9863013698630136,0.5482233502538071,0.0049504950495049506,14.0
95270,0.904,0.9444444444444444,0.425,0.004761904761904762,14.0
96270,0.778,1.0,0.41114058355437666,0.0,14.0
97270,0.706,0.9959839357429718,0.4584103512014787,0.002178649237472767,14.0
98270,0.796,1.0,0.40869565217391307,0.0,14.0
99270,0.676,0.9898477157360406,0.3771760154738878,0.004140786749482402,14.0
100270,0.77,1.0,0.3557422969187675,0.0,14.0
101270,0.82,0.968421052631579,0.3420074349442379,0.004103967168262654,14.0
102270,0.746,0.9950248756218906,0.44150110375275936,0.0018281535648994515,14.0
103270,0.894,1.0,0.49523809523809526,0.0,14.0
104270,0.827,0.918918918918919,0.16666666666666666,0.0037688442211055275,14.0
105270,0.845,0.9900990099009901,0.3937007874015748,0.0013404825737265416,14.0
106270,0.583,1.0,0.3349282296650718,0.0,14.0
107270,0.891,0.9347826086956522,0.28859060402684567,0.0035252643948296123,14.0
108270,0.887,0.9390243902439024,0.41621621621621624,0.006134969325153374,14.0
109270,0.638,0.9842931937172775,0.3436928702010969,0.006622516556291391,14.0
110270,0.688,0.9932885906040269,0.3224400871459695,0.0018484288354898336,14.0
111270,0.592,1.0,0.289198606271777,0.0,14.0
112270,0.691,0.9953051643192489,0.4076923076923077,0.0020833333333333333,14.0
113270,0.674,1.0,0.35445544554455444,0.0,14.0
114270,0.728,0.991869918699187,0.3104325699745547,0.0016474464579901153,14.0
115270,0.561,0.9928571428571429,0.24090121317157712,0.002364066193853428,14.0
116270,0.682,1.0,0.1867007672634271,0.0,14.0
117270,0.666,0.9947368421052631,0.3620689655172414,0.0020920502092050207,14.0
118270,0.681,0.9957081545064378,0.4218181818181818,0.0022222222222222222,14.0
119270,0.818,1.0,0.47701149425287354,0.0,14.0
120270,0.772,0.994413407821229,0.43950617283950616,0.0016806722689075631,14.0
121270,0.736,0.9777777777777777,0.4036697247706422,0.0070921985815602835,14.0
122270,0.803,1.0,0.3519736842105263,0.0,14.0
123270,0.636,0.990990990990991,0.37800687285223367,0.004784688995215311,14.0
124270,0.775,0.9880952380952381,0.4267352185089974,0.0032733224222585926,14.0
125270,0.675,0.9923954372623575,0.4469178082191781,0.004807692307692308,14.0
126270,0.757,0.9937888198757764,0.39800995024875624,0.0016722408026755853,14.0
127270,0.808,0.9921875,0.39937106918238996,0.001466275659824047,14.0
128270,0.76,1.0,0.4258373205741627,0.0,14.0
129270,0.814,0.9792746113989638,0.5094339622641509,0.006359300476947536,14.0
130270,0.642,1.0,0.4796511627906977,0.0,14.0
131270,0.647,0.9973684210526316,0.518467852257182,0.0037174721189591076,14.0
132270,0.588,0.9880597014925373,0.4479025710419486,0.01532567049808429,14.0
133270,0.567,1.0,0.41722745625841184,0.0,14.0
134270,0.62,0.9920634920634921,0.3980891719745223,0.005376344086021506,14.0
135270,0.575,1.0,0.442257217847769,0.0,14.0
136270,0.577,0.9921671018276762,0.475,0.015,14.0
137270,0.641,1.0,0.5034578146611342,0.0,14.0
138270,0.551,0.9967320261437909,0.4050464807436919,0.004048582995951417,14.0
139270,0.587,1.0,0.48050314465408805,0.0,14.0
140270,0.502,1.0,0.4668094218415418,0.0,14.0
141270,0.64,1.0,0.6069868995633187,0.0,14.0
142270,0.587,1.0,0.562962962962963,0.0,14.0
143270,0.43,1.0,0.3837837837837838,0.0,14.0
144270,0.508,0.9953488372093023,0.4662309368191721,0.024390243902439025,14.0
145270,0.536,1.0,0.4768883878241263,0.0,14.0
146270,0.58,1.0,0.5419847328244275,0.0,14.0
147270,0.575,1.0,0.5385450597176982,0.0,14.0
148270,0.56,1.0,0.5143487858719646,0.0,14.0
149270,0.51,1.0,0.4858342077649528,0.0,14.0
150270,0.504,1.0,0.45193370165745855,0.0,14.0
151270,0.502,1.0,0.46794871794871795,0.0,14.0
152270,0.39,1.0,0.33260393873085337,0.0,14.0
153270,0.52,1.0,0.4489092996555683,0.0,14.0
154270,0.569,1.0,0.4788391777509069,0.0,14.0
155270,0.582,1.0,0.19148936170212766,0.0,14.0
156270,0.53,1.0,0.2257001647446458,0.0,14.0
157270,0.475,1.0,0.18981481481481483,0.0,14.0
158270,0.487,0.9922480620155039,0.2,0.002777777777777778,14.0
159270,0.462,0.9922480620155039,0.1924812030075188,0.0029850746268656717,14.0
160270,0.45,1.0,0.16158536585365854,0.0,14.0
161270,0.47,1.0,0.1945288753799392,0.0,14.0
162270,0.484,1.0,0.2037037037037037,0.0,14.0
163270,0.478,1.0,0.21973094170403587,0.0,14.0
164270,0.467,1.0,0.19607843137254902,0.0,14.0
165270,0.528,0.9939024390243902,0.25709779179810727,0.00273224043715847,14.0
166270,0.475,1.0,0.21758569299552907,0.0,14.0
167270,0.502,1.0,0.2120253164556962,0.0,14.0
168270,0.525,1.0,0.2759146341463415,0.0,14.0
169270,0.51,1.0,0.2653673163418291,0.0,14.0
170270,0.507,1.0,0.234472049689441,0.0,14.0
171270,0.503,0.9942528735632183,0.2585949177877429,0.0030211480362537764,14.0
172270,0.519,1.0,0.26564885496183205,0.0,14.0
173270,0.498,1.0,0.23823975720789076,0.0,14.0
174270,0.523,1.0,0.27617602427921095,0.0,14.0
175270,0.489,1.0,0.23617339312406577,0.0,14.0
176270,0.481,1.0,0.21124620060790272,0.0,14.0
177270,0.527,1.0,0.2929745889387145,0.0,14.0
178270,0.487,1.0,0.22972972972972974,0.0,14.0
179270,0.4,1.0,0.21156373193166886,0.0,14.0
180270,0.509,1.0,0.24461538461538462,0.0,14.0
181270,0.447,1.0,0.18795888399412627,0.0,14.0
182270,0.488,1.0,0.23695976154992549,0.0,14.0
183270,0.481,0.9938271604938271,0.23711340206185566,0.003115264797507788,14.0
184270,0.461,1.0,0.18085106382978725,0.0,14.0
185270,0.497,1.0,0.18344155844155843,0.0,14.0
186270,0.458,1.0,0.18250377073906485,0.0,14.0
187270,0.477,1.0,0.21234939759036145,0.0,14.0
188270,0.455,1.0,0.17298937784522003,0.0,14.0
189270,0.481,1.0,0.20030816640986132,0.0,14.0
190270,0.429,1.0,0.18077474892395984,0.0,14.0
191270,0.434,0.9927007299270073,0.19400855920114124,0.0033444816053511705,14.0
192270,0.373,1.0,0.20833333333333334,0.0,14.0
193270,0.378,1.0,0.16172506738544473,0.0,14.0
194270,0.396,1.0,0.14689265536723164,0.0,14.0
195270,0.454,1.0,0.1689497716894977,0.0,14.0
196270,0.411,1.0,0.15857142857142856,0.0,14.0
197270,0.35,1.0,0.14473684210526316,0.0,14.0
198270,0.017,1.0,0.006066734074823054,0.0,14.0
199270,0.986,1.0,0.9859013091641491,0.0,14.0
200270,0.718,1.0,0.6732329084588644,0.0,14.0
201270,0.301,1.0,0.15375302663438256,0.0,14.0
202270,0.479,1.0,0.26099290780141843,0.0,14.0
203270,0.37,1.0,0.10764872521246459,0.0,14.0
204270,0.417,0.9805194805194806,0.20656634746922026,0.011152416356877323,14.0
205270,0.503,1.0,0.2423780487804878,0.0,14.0
206270,0.451,1.0,0.16944024205748864,0.0,14.0
207270,0.485,1.0,0.17862838915470494,0.0,14.0
208270,0.313,1.0,0.1508034610630408,0.0,14.0
209270,0.391,1.0,0.20392156862745098,0.0,14.0
210270,0.462,1.0,0.22812051649928264,0.0,14.0
211270,0.417,1.0,0.18688981868898186,0.0,14.0
212270,0.439,1.0,0.2109704641350211,0.0,14.0
213270,0.433,1.0,0.20588235294117646,0.0,14.0
214270,0.338,1.0,0.15128205128205127,0.0,14.0
215270,0.446,1.0,0.17804154302670624,0.0,14.0
216270,0.313,1.0,0.14017521902377972,0.0,14.0
217270,0.389,1.0,0.14185393258426968,0.0,14.0
218270,0.558,1.0,0.2777777777777778,0.0,14.0
219270,0.574,1.0,0.28523489932885904,0.0,14.0
220270,0.517,1.0,0.23454833597464342,0.0,14.0
221270,0.531,1.0,0.26489028213166144,0.0,14.0
222270,0.497,1.0,0.3257372654155496,0.0,14.0
223270,0.532,1.0,0.2664576802507837,0.0,14.0
224270,0.518,1.0,0.20198675496688742,0.0,14.0
225270,0.52,1.0,0.22330097087378642,0.0,14.0
226270,0.561,1.0,0.26955074875207985,0.0,14.0
227270,0.418,0.9946236559139785,0.24151436031331594,0.004273504273504274,14.0
228270,0.601,1.0,0.2665441176470588,0.0,14.0
229270,0.603,1.0,0.2200392927308448,0.0,14.0
230270,0.591,1.0,0.24259259259259258,0.0,14.0
231270,0.601,1.0,0.28622540250447226,0.0,14.0
232270,0.436,1.0,0.250996015936255,0.0,14.0
233270,0.543,1.0,0.18246869409660108,0.0,14.0
234270,0.52,1.0,0.14590747330960854,0.0,14.0
235270,0.547,1.0,0.1579925650557621,0.0,14.0
236270,0.476,1.0,0.18633540372670807,0.0,14.0
237270,0.441,1.0,0.19799139167862267,0.0,14.0
238270,0.529,1.0,0.17801047120418848,0.0,14.0
239270,0.502,1.0,0.22429906542056074,0.0,14.0
240270,0.516,1.0,0.16262975778546712,0.0,14.0
241270,0.497,1.0,0.1190893169877408,0.0,14.0
242270,0.462,1.0,0.16718266253869968,0.0,14.0
243270,0.564,1.0,0.15667311411992263,0.0,14.0
244270,0.546,0.9888888888888889,0.16420664206642066,0.002183406113537118,14.0
245270,0.537,0.9923076923076923,0.2182741116751269,0.0024449877750611247,14.0
246270,0.565,1.0,0.13690476190476192,0.0,14.0
247270,0.423,0.9879518072289156,0.12462006079027356,0.0029239766081871343,14.0
248270,0.542,1.0,0.10019646365422397,0.0,14.0
249270,0.562,1.0,0.09876543209876543,0.0,14.0
250270,0.508,1.0,0.11510791366906475,0.0,14.0
251270,0.499,1.0,0.18668831168831168,0.0,14.0
252270,0.514,1.0,0.15916955017301038,0.0,14.0
253270,0.499,1.0,0.1421232876712329,0.0,14.0
254270,0.514,0.9921259842519685,0.20621931260229132,0.002570694087403599,14.0
255270,0.526,1.0,0.13503649635036497,0.0,14.0
256270,0.353,1.0,0.10758620689655173,0.0,14.0
257270,0.427,1.0,0.16956521739130434,0.0,14.0
258270,0.468,1.0,0.14469453376205788,0.0,14.0
259270,0.382,0.9915966386554622,0.16054421768707483,0.0037735849056603774,14.0
260270,0.45,1.0,0.23504867872044508,0.0,14.0
261270,0.457,1.0,0.2141823444283647,0.0,14.0
262270,0.331,1.0,0.10201342281879194,0.0,14.0
263270,0.329,1.0,0.11826544021024968,0.0,14.0
264270,0.434,1.0,0.15396113602391628,0.0,14.0
265270,0.423,1.0,0.1685878962536023,0.0,14.0
266270,0.399,1.0,0.17103448275862068,0.0,14.0
267270,0.44984802431610943,1.0,0.21757925072046108,0.0,14.0
0,1.0,0.0,0.0,0.0,16.0
10,0.55,0.0,0.0,0.0,16.0
30,0.875,1.0,0.7058823529411765,0.0,16.0
70,0.775,1.0,0.47058823529411764,0.0,16.0
150,0.7875,1.0,0.38181818181818183,0.0,16.0
310,0.7875,1.0,0.41379310344827586,0.0,16.0
630,0.8546875,1.0,0.5753424657534246,0.0,16.0
1270,0.799,1.0,0.453804347826087,0.0,16.0
2270,0.8,1.0,0.42528735632183906,0.0,16.0
3270,0.823,1.0,0.48695652173913045,0.0,16.0
4270,0.84,1.0,0.5415472779369628,0.0,16.0
5270,0.843,1.0,0.5488505747126436,0.0,16.0
6270,0.823,1.0,0.505586592178771,0.0,16.0
7270,0.832,1.0,0.5422343324250681,0.0,16.0
8270,0.843,1.0,0.546242774566474,0.0,16.0
9270,0.837,1.0,0.5421348314606742,0.0,16.0
10270,0.621,1.0,0.21041666666666667,0.0,16.0
11270,0.385,1.0,0.05674846625766871,0.0,16.0
12270,0.474,1.0,0.1755485893416928,0.0,16.0
13270,0.558,0.989010989010989,0.2903225806451613,0.005263157894736842,16.0
14270,0.572,1.0,0.3227848101265823,0.0,16.0
15270,0.623,1.0,0.4226646248085758,0.0,16.0
16270,0.649,0.9966666666666667,0.46070878274268107,0.002849002849002849,16.0
17270,0.716,0.9971910112359551,0.5564263322884012,0.0027624309392265192,16.0
18270,0.711,0.9970588235294118,0.5406698564593302,0.002680965147453083,16.0
19270,0.761,0.994750656167979,0.6152597402597403,0.005208333333333333,16.0
20270,0.78,0.9952718676122931,0.6588419405320813,0.00554016620498615,16.0
21270,0.779,1.0,0.661042944785276,0.0,16.0
22270,0.836,0.9958762886597938,0.7488372093023256,0.005633802816901409,16.0
23270,0.832,0.991130820399113,0.7315875613747954,0.010282776349614395,16.0
24270,0.86,0.9979591836734694,0.7786624203821656,0.002688172043010753,16.0
25270,0.871,0.9884615384615385,0.8069073783359497,0.01652892561983471,16.0
26270,0.856,0.9941860465116279,0.7844036697247706,0.008670520231213872,16.0
27270,0.905,0.9865642994241842,0.8538205980066446,0.017587939698492462,16.0
28270,0.901,0.9904580152671756,0.8466557911908646,0.012919896640826873,16.0
29270,0.922,0.9929947460595446,0.8845553822152886,0.011142061281337047,16.0
30270,0.916,0.9896551724137931,0.8803680981595092,0.017241379310344827,16.0
31270,0.941,0.9900990099009901,0.9188361408882083,0.01729106628242075,16.0
32270,0.918,0.9807355516637478,0.8874801901743264,0.02981029810298103,16.0
33270,0.917,0.9798165137614679,0.8811881188118812,0.027918781725888325,16.0
34270,0.928,0.9931153184165232,0.8945736434108527,0.011267605633802818,16.0
35270,0.925,0.9840142095914742,0.8935483870967742,0.02368421052631579,16.0
36270,0.931,0.9833055091819699,0.9089506172839507,0.028409090909090908,16.0
37270,0.931,0.9767441860465116,0.9144634525660964,0.0392156862745098,16.0
38270,0.926,0.9749163879598662,0.9080996884735203,0.04189944134078212,16.0
39270,0.926,0.9739583333333334,0.9048387096774193,0.039473684210526314,16.0
40270,0.941,0.9672131147540983,0.9379968203497615,0.05390835579514825,16.0
41270,0.948,0.9769357495881383,0.9397781299524565,0.037940379403794036,16.0
42270,0.939,0.969439728353141,0.9299674267100977,0.046632124352331605,16.0
43270,0.948,0.9805825242718447,0.9380804953560371,0.03389830508474576,16.0
44270,0.941,0.9716666666666667,0.9328,0.04533333333333334,16.0
45270,0.943,0.9622950819672131,0.9452495974235104,0.06068601583113457,16.0
46270,0.93,0.9587301587301588,0.9320987654320988,0.07386363636363637,16.0
47270,0.94,0.9662379421221865,0.9390625,0.058333333333333334,16.0
48270,0.939,0.952922077922078,0.9483037156704361,0.07611548556430446,16.0
49270,0.926,0.9465408805031447,0.9376947040498442,0.09497206703910614,16.0
50270,0.934,0.9471153846153846,0.9471153846153846,0.08776595744680851,16.0
51270,0.933,0.9617940199335548,0.9293739967897271,0.0610079575596817,16.0
52270,0.937,0.965625,0.9377845220030349,0.06451612903225806,16.0
53270,0.925,0.9457236842105263,0.9319286871961102,0.08616187989556136,16.0
54270,0.924,0.9543230016313213,0.9241706161137441,0.07629427792915532,16.0
55270,0.939,0.9620060790273556,0.9461883408071748,0.0755287009063444,16.0
56270,0.935,0.9415481832543444,0.9551282051282052,0.09840425531914894,16.0
57270,0.934,0.9533011272141707,0.9411764705882353,0.07816711590296496,16.0
58270,0.933,0.9527687296416938,0.9390048154093098,0.07692307692307693,16.0
59270,0.937,0.9592476489028213,0.9429892141756548,0.07407407407407407,16.0
60270,0.921,0.9341894060995185,0.9387096774193548,0.10789473684210527,16.0
61270,0.928,0.948051948051948,0.9358974358974359,0.0851063829787234,16.0
62270,0.87,0.9434850863422292,0.8647482014388489,0.1180327868852459,16.0
63270,0.846,0.9568151147098516,0.8531889290012034,0.1893491124260355,16.0
64270,0.835,0.9687074829931973,0.8337236533957846,0.15753424657534246,16.0
65270,0.893,0.9722589167767504,0.8953771289537713,0.11797752808988764,16.0
66270,0.892,0.9332443257676902,0.9233817701453104,0.205761316872428,16.0
67270,0.895,0.9435483870967742,0.9176470588235294,0.17872340425531916,16.0
68270,0.858,0.9472259810554804,0.8717310087173101,0.19796954314720813,16.0
69270,0.894,0.9192886456908345,0.9346314325452016,0.2099644128113879,16.0
70270,0.912,0.9612403100775194,0.9276807980049875,0.15151515151515152,16.0
71270,0.84,0.9333333333333333,0.8607277289836889,0.2413793103448276,16.0
72270,0.866,0.9081325301204819,0.8920118343195266,0.1882716049382716,16.0
73270,0.881,0.9332344213649851,0.8947368421052632,0.15151515151515152,16.0
74270,0.844,0.9136577708006279,0.8521229868228404,0.17350157728706625,16.0
75270,0.893,0.9442896935933147,0.9100671140939597,0.1568627450980392,16.0
76270,0.85,0.9360655737704918,0.8372434017595308,0.12264150943396226,16.0
77270,0.909,0.9285714285714286,0.9209225700164745,0.10941475826972011,16.0
78270,0.87,0.9527687296416938,0.8527696793002916,0.09235668789808917,16.0
79270,0.871,0.9246704331450094,0.846551724137931,0.09523809523809523,16.0
80270,0.896,0.924812030075188,0.8848920863309353,0.09009009009009009,16.0
81270,0.899,0.9178947368421052,0.8755020080321285,0.07768924302788845,16.0
82270,0.907,0.9466403162055336,0.8788990825688073,0.05934065934065934,16.0
83270,0.881,0.9020618556701031,0.8120649651972158,0.06678383128295255,16.0
84270,0.893,0.9460093896713615,0.8275154004106776,0.04483430799220273,16.0
85270,0.888,0.8997214484679665,0.8095238095238095,0.059900166389351084,16.0
86270,0.907,0.9269662921348315,0.8312342569269522,0.04311774461028192,16.0
87270,0.933,0.875,0.8064516129032258,0.031928480204342274,16.0
88270,0.933,0.4050632911392405,0.6153846153846154,0.049578059071729956,16.0
89270,0.907,0.6506024096385542,0.7552447552447552,0.0676779463243874,16.0
90270,0.937,0.868421052631579,0.673469387755102,0.017584994138335287,16.0
91270,0.938,0.9161290322580645,0.743455497382199,0.016069221260815822,16.0
92270,0.935,0.8888888888888888,0.6197183098591549,0.01282051282051282,16.0
93270,0.928,0.9117647058823529,0.7311320754716981,0.01903553299492386,16.0
94270,0.855,0.9806949806949807,0.6446700507614214,0.00825082508250825,16.0
95270,0.922,0.9270833333333334,0.55625,0.008333333333333333,16.0
96270,0.833,0.9952830188679245,0.5596816976127321,0.0016051364365971107,16.0
97270,0.78,0.9878419452887538,0.600739371534196,0.008714596949891068,16.0
98270,0.875,0.9954954954954955,0.6405797101449275,0.0015267175572519084,16.0
99270,0.765,0.9895833333333334,0.5512572533849129,0.006211180124223602,16.0
100270,0.909,0.996268656716418,0.7478991596638656,0.0015552099533437014,16.0
101270,0.873,0.9671052631578947,0.5464684014869888,0.006839945280437756,16.0
102270,0.817,0.9891304347826086,0.6026490066225165,0.005484460694698354,16.0
103270,0.919,0.9849624060150376,0.6238095238095238,0.002531645569620253,16.0
104270,0.86,0.9324324324324325,0.3382352941176471,0.00628140703517588,16.0
105270,0.876,0.9779411764705882,0.5236220472440944,0.004021447721179625,16.0
106270,0.676,0.993485342019544,0.4864433811802233,0.005361930294906166,16.0
107270,0.906,0.9661016949152542,0.3825503355704698,0.0023501762632197414,16.0
108270,0.908,0.9603960396039604,0.5243243243243243,0.0049079754601227,16.0
109270,0.752,0.9838187702265372,0.5557586837294333,0.011037527593818985,16.0
110270,0.774,0.9794238683127572,0.5185185185185185,0.009242144177449169,16.0
111270,0.708,1.0,0.4912891986062718,0.0,16.0
112270,0.787,0.9904153354632588,0.5961538461538461,0.00625,16.0
113270,0.737,0.9959016393442623,0.48118811881188117,0.00202020202020202,16.0
114270,0.777,0.9941860465116279,0.4351145038167939,0.0016474464579901153,16.0
