samples,acc,prec,rec,fpr,hashf
194270,0.848,0.8554987212276215,0.9449152542372882,0.386986301369863,5.0
195270,0.834,0.9004893964110929,0.8401826484018264,0.17784256559766765,5.0
196270,0.881,0.878748370273794,0.9628571428571429,0.31,5.0
197270,0.886,0.9511173184357542,0.8960526315789473,0.14583333333333334,5.0
198270,0.994,0.9939698492462311,1.0,0.5454545454545454,5.0
199270,0.993,0.997979797979798,0.9949647532729103,0.2857142857142857,5.0
200270,0.956,0.9846153846153847,0.9640787949015064,0.0948905109489051,5.0
201270,0.854,0.9761904761904762,0.8438256658595642,0.09770114942528736,5.0
202270,0.905,0.9110512129380054,0.9588652482269504,0.22372881355932203,5.0
203270,0.775,0.8152031454783748,0.8810198300283286,0.47959183673469385,5.0
204270,0.905,0.9217506631299734,0.9507523939808481,0.21933085501858737,5.0
205270,0.808,0.9715447154471545,0.7286585365853658,0.040697674418604654,5.0
206270,0.9,0.9375975039001561,0.9092284417549168,0.11799410029498525,5.0
207270,0.829,0.7923076923076923,0.9856459330143541,0.4343163538873995,5.0
208270,0.914,0.9713168187744459,0.9208899876390606,0.11518324607329843,5.0
209270,0.917,0.951058201058201,0.9398692810457516,0.1574468085106383,5.0
210270,0.927,0.9431818181818182,0.9526542324246772,0.132013201320132,5.0
211270,0.91,0.9372384937238494,0.9372384937238494,0.15901060070671377,5.0
212270,0.917,0.9485714285714286,0.9338959212376934,0.1245674740484429,5.0
213270,0.896,0.8774752475247525,0.9929971988795518,0.34615384615384615,5.0
214270,0.913,0.9565217391304348,0.9307692307692308,0.15,5.0
215270,0.843,0.9418803418803419,0.8175074183976261,0.10429447852760736,5.0
216270,0.888,0.9549668874172186,0.9023779724655819,0.1691542288557214,5.0
217270,0.927,0.974739970282318,0.9213483146067416,0.059027777777777776,5.0
218270,0.902,0.8779411764705882,0.9754901960784313,0.21391752577319587,5.0
219270,0.894,0.8645833333333334,0.9748322147651006,0.22524752475247525,5.0
220270,0.843,0.9665354330708661,0.7781299524564184,0.04607046070460705,5.0
221270,0.922,0.9444444444444444,0.932601880877743,0.09668508287292818,5.0
222270,0.9,0.9088607594936708,0.9624664879356568,0.28346456692913385,5.0
223270,0.922,0.926829268292683,0.9529780564263323,0.13259668508287292,5.0
224270,0.912,0.9201954397394136,0.9354304635761589,0.12373737373737374,5.0
225270,0.851,0.9571150097465887,0.7944983818770227,0.05759162303664921,5.0
226270,0.915,0.9043887147335423,0.9600665557404326,0.15288220551378445,5.0
227270,0.91,0.949468085106383,0.9321148825065274,0.1623931623931624,5.0
228270,0.901,0.8910369068541301,0.9319852941176471,0.13596491228070176,5.0
229270,0.9,0.9455337690631809,0.8526522593320236,0.05091649694501019,5.0
230270,0.89,0.9633620689655172,0.8277777777777777,0.03695652173913044,5.0
231270,0.921,0.9316546762589928,0.9266547406082289,0.08616780045351474,5.0
232270,0.765,0.9886792452830189,0.6958831341301461,0.024291497975708502,5.0
233270,0.917,0.9146341463414634,0.9391771019677997,0.1111111111111111,5.0
234270,0.818,0.9773869346733668,0.6921708185053381,0.02054794520547945,5.0
235270,0.821,0.7517531556802244,0.9962825278810409,0.38311688311688313,5.0
236270,0.894,0.9752650176678446,0.8571428571428571,0.03932584269662921,5.0
237270,0.919,0.9117647058823529,0.9784791965566715,0.21782178217821782,5.0
238270,0.922,0.92894280762565,0.9354275741710296,0.09601873536299765,5.0
239270,0.857,0.8219354838709677,0.9922118380062306,0.3854748603351955,5.0
240270,0.901,0.8601503759398497,0.9896193771626297,0.22037914691943128,5.0
241270,0.926,0.913477537437604,0.9614711033274956,0.12121212121212122,5.0
242270,0.916,0.947452229299363,0.9210526315789473,0.09322033898305085,5.0
243270,0.88,0.8206785137318255,0.9825918762088974,0.22981366459627328,5.0
244270,0.919,0.9424184261036468,0.9059040590405905,0.06550218340611354,5.0
245270,0.917,0.9177631578947368,0.9441624365482234,0.12224938875305623,5.0
246270,0.936,0.9417670682730924,0.9305555555555556,0.05846774193548387,5.0
247270,0.93,0.955108359133127,0.9376899696048632,0.0847953216374269,5.0
248270,0.911,0.9233870967741935,0.899803536345776,0.07739307535641547,5.0
249270,0.916,0.91701244813278,0.9094650205761317,0.07782101167315175,5.0
250270,0.919,0.9611650485436893,0.8902877697841727,0.04504504504504504,5.0
251270,0.936,0.9539473684210527,0.9415584415584416,0.07291666666666667,5.0
252270,0.92,0.890282131661442,0.9826989619377162,0.16587677725118483,5.0
253270,0.904,0.9221453287197232,0.9126712328767124,0.10817307692307693,5.0
254270,0.915,0.9368770764119602,0.9230769230769231,0.09768637532133675,5.0
255270,0.889,0.9242718446601942,0.8686131386861314,0.08628318584070796,5.0
256270,0.812,0.9769094138543517,0.7586206896551724,0.04727272727272727,5.0
257270,0.907,0.9656786271450858,0.8971014492753623,0.07096774193548387,5.0
258270,0.935,0.9470304975922953,0.9485530546623794,0.0873015873015873,5.0
259270,0.93,0.9192938209331651,0.9918367346938776,0.24150943396226415,5.0
260270,0.943,0.9597222222222223,0.96105702364395,0.10320284697508897,5.0
261270,0.925,0.9476744186046512,0.9435600578871202,0.11650485436893204,5.0
262270,0.932,0.9367741935483871,0.974496644295302,0.19215686274509805,5.0
263270,0.952,0.9647979139504563,0.9724047306176085,0.11297071129707113,5.0
264270,0.933,0.9263456090651558,0.9775784753363229,0.15709969788519637,5.0
265270,0.95,0.9626436781609196,0.9654178674351584,0.08496732026143791,5.0
266270,0.935,0.9661016949152542,0.9434482758620689,0.08727272727272728,5.0
267270,0.955420466058764,0.9737609329446064,0.962536023054755,0.06143344709897611,5.0
